ACADEMIC_YEAR,CDS_CODE,SCHOOL,African American,American Indian or Alaska Native,Asian,Filipino,Hispanic or Latino,Not Reported,Pacific Islander,Two or More Races,White
2021-22,38684786041362.0,Longfellow Elementary,10.0,0.0,60.0,109.0,223.0,30.0,3.0,26.0,9.0
2021-22,38684786041412.0,Marshall Elementary,2.0,2.0,1.0,2.0,191.0,5.0,0.0,3.0,27.0
2021-22,38684786041420.0,McKinley Elementary,21.0,0.0,11.0,5.0,44.0,24.0,1.0,37.0,134.0
2021-22,38684786041438.0,Miraloma Elementary,13.0,3.0,48.0,7.0,49.0,20.0,3.0,50.0,140.0
2021-22,38684786041446.0,Monroe Elementary,5.0,0.0,188.0,11.0,251.0,29.0,0.0,6.0,17.0
2021-22,38684786041487.0,Revere (Paul) Elementary,36.0,2.0,4.0,25.0,323.0,20.0,2.0,19.0,7.0
2021-22,38684786041503.0,Parks (Rosa) Elementary,81.0,0.0,60.0,11.0,78.0,31.0,4.0,70.0,45.0
2021-22,38684786041511.0,Redding Elementary,21.0,2.0,46.0,19.0,50.0,12.0,2.0,25.0,67.0
2021-22,38684786041529.0,Stevenson (Robert Louis) Elementary,6.0,0.0,318.0,19.0,24.0,31.0,1.0,22.0,28.0
2021-22,38684786041545.0,Sanchez Elementary,17.0,2.0,8.0,7.0,213.0,15.0,1.0,5.0,9.0
2021-22,38684786041560.0,Sheridan Elementary,28.0,1.0,34.0,20.0,69.0,12.0,1.0,21.0,6.0
2021-22,38684786041578.0,Sherman Elementary,28.0,1.0,48.0,8.0,48.0,37.0,1.0,20.0,94.0
2021-22,38684786041586.0,Malcolm X Academy,45.0,0.0,0.0,3.0,8.0,8.0,17.0,15.0,2.0
2021-22,38684786041594.0,Spring Valley Elementary,3.0,0.0,90.0,5.0,110.0,11.0,1.0,6.0,15.0
2021-22,38684786041602.0,King (Thomas Starr) Elementary,39.0,1.0,91.0,5.0,46.0,25.0,8.0,73.0,24.0
2021-22,38684786041610.0,Sunnyside Elementary,11.0,0.0,38.0,23.0,64.0,18.0,8.0,47.0,128.0
2021-22,38684786041644.0,Sutro Elementary,3.0,0.0,167.0,3.0,10.0,13.0,0.0,16.0,14.0
2021-22,38684786041685.0,Ulloa Elementary,2.0,0.0,411.0,16.0,29.0,23.0,1.0,26.0,22.0
2021-22,38684786041701.0,Visitacion Valley Elementary,38.0,0.0,126.0,14.0,69.0,13.0,20.0,16.0,1.0
2021-22,38684786041727.0,West Portal Elementary,4.0,0.0,305.0,3.0,45.0,34.0,0.0,50.0,92.0
2021-22,38684786059828.0,Giannini (A.P.) Middle,40.0,0.0,601.0,43.0,113.0,43.0,3.0,112.0,223.0
2021-22,38684786059844.0,Francisco Middle,27.0,0.0,308.0,13.0,103.0,19.0,0.0,26.0,52.0
2021-22,38684786059851.0,Hoover (Herbert) Middle,17.0,1.0,494.0,33.0,267.0,15.0,7.0,36.0,64.0
2021-22,38684786059869.0,Denman (James) Middle,50.0,2.0,127.0,101.0,342.0,29.0,8.0,47.0,88.0
2021-22,38684786059885.0,King Jr. (Martin Luther) Academic Middle,59.0,1.0,146.0,21.0,128.0,10.0,14.0,14.0,7.0
2021-22,38684786059901.0,Roosevelt Middle,27.0,1.0,323.0,12.0,69.0,27.0,2.0,76.0,133.0
2021-22,38684786059919.0,Visitacion Valley Middle,38.0,2.0,57.0,30.0,176.0,6.0,17.0,16.0,5.0
2021-22,38684786062020.0,Aptos Middle,56.0,1.0,350.0,35.0,195.0,33.0,6.0,69.0,110.0
2021-22,38684786062038.0,Everett Middle,51.0,6.0,12.0,14.0,417.0,24.0,2.0,11.0,61.0
2021-22,38684786062046.0,Buena Vista/ Horace Mann K-8,4.0,0.0,2.0,2.0,509.0,26.0,0.0,13.0,35.0
2021-22,38684786062053.0,Lick (James) Middle,35.0,1.0,5.0,4.0,303.0,9.0,3.0,20.0,44.0
2021-22,38684786062061.0,Marina Middle,46.0,2.0,365.0,20.0,134.0,17.0,1.0,36.0,63.0
2021-22,38684786062079.0,Presidio Middle,40.0,2.0,395.0,25.0,140.0,49.0,1.0,107.0,228.0
2021-22,38684786089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,38684786089585.0,Mission Education Center,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,2.0
2021-22,38684786089775.0,Rooftop Elementary,52.0,3.0,36.0,12.0,130.0,51.0,0.0,66.0,189.0
2021-22,38684786093488.0,San Francisco Community Alternative,26.0,1.0,10.0,21.0,115.0,15.0,2.0,22.0,68.0
2021-22,38684786093496.0,Carver (George Washington) Elementary,54.0,1.0,2.0,0.0,24.0,5.0,15.0,6.0,0.0
2021-22,38684786097919.0,New Traditions Elementary,9.0,0.0,14.0,4.0,37.0,19.0,1.0,21.0,128.0
2021-22,38684786099154.0,Moscone (George R.) Elementary,1.0,0.0,119.0,2.0,199.0,21.0,0.0,7.0,8.0
2021-22,38684786102479.0,Lilienthal (Claire) Elementary,44.0,0.0,199.0,14.0,69.0,47.0,1.0,101.0,170.0
2021-22,38684786104673.0,Drew (Charles) College Preparatory Academy,82.0,1.0,3.0,2.0,41.0,17.0,7.0,9.0,3.0
2021-22,38684786112601.0,Creative Arts Charter,47.0,3.0,22.0,1.0,84.0,0.0,0.0,59.0,219.0
2021-22,38684786113245.0,Yu (Alice Fong) Elementary,40.0,3.0,347.0,20.0,34.0,39.0,1.0,77.0,25.0
2021-22,38684786113252.0,Chin (John Yehall) Elementary,1.0,0.0,215.0,7.0,13.0,15.0,0.0,2.0,12.0
2021-22,38684786113997.0,Sunset Elementary,2.0,0.0,215.0,12.0,20.0,25.0,0.0,48.0,79.0
2021-22,38684786115901.0,Tenderloin Community,38.0,0.0,46.0,7.0,125.0,19.0,2.0,17.0,39.0
2021-22,38769270132183.0,The New School of San Francisco,20.0,1.0,37.0,7.0,135.0,0.0,1.0,31.0,159.0
2021-22,38771310137307.0,KIPP Bayview Elementary,125.0,0.0,0.0,0.0,40.0,0.0,9.0,13.0,1.0
2022-23,38103893830361.0,S.F. County Court Woodside Learning Ctr,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
2022-23,38103893830395.0,S.F. County Opportunity (Hilltop),5.0,1.0,0.0,0.0,75.0,1.0,1.0,1.0,1.0
2022-23,38103893830445.0,S.F. County Civic Center Secondary,26.0,2.0,2.0,0.0,18.0,3.0,2.0,3.0,2.0
2022-23,38103896069561.0,S.F. County Special Education,5.0,0.0,23.0,3.0,38.0,32.0,2.0,4.0,12.0
2022-23,38684780101337.0,KIPP Bayview Academy,71.0,0.0,6.0,1.0,96.0,0.0,13.0,12.0,0.0
2022-23,38684780101352.0,KIPP San Francisco Bay Academy,48.0,0.0,5.0,6.0,197.0,1.0,4.0,2.0,15.0
2022-23,38684780101774.0,Five Keys Charter (SF Sheriff's),16.0,0.0,1.0,1.0,99.0,0.0,3.0,2.0,13.0
2022-23,38684780102103.0,Jordan (June) School for Equity,24.0,0.0,8.0,9.0,143.0,4.0,3.0,9.0,1.0
2022-23,38684780107300.0,City Arts & Leadership Academy,43.0,1.0,8.0,8.0,381.0,1.0,2.0,14.0,15.0
2022-23,38684780111427.0,Feinstein (Dianne) Elementary,9.0,0.0,137.0,16.0,47.0,17.0,0.0,37.0,131.0
2022-23,38684780117465.0,Stockton (Commodore) Children Center,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-23,38684780117473.0,Noriega Children Center,1.0,0.0,34.0,2.0,0.0,1.0,0.0,3.0,3.0
2022-23,38684780117523.0,Tule Elk Park Children Center,5.0,1.0,14.0,4.0,14.0,3.0,0.0,14.0,16.0
2022-23,38684780117531.0,McLaren (John) Children Centers,3.0,0.0,2.0,0.0,13.0,1.0,1.0,2.0,4.0
2022-23,38684780118141.0,Five Keys Independence HS (SF Sheriff's),678.0,28.0,36.0,22.0,1838.0,0.0,32.0,108.0,277.0
2022-23,38684780119875.0,S.F. International High,1.0,0.0,53.0,4.0,313.0,3.0,0.0,0.0,27.0
2022-23,38684780119958.0,Academy (The)- SF @McAteer,34.0,0.0,46.0,21.0,138.0,10.0,1.0,26.0,44.0
2022-23,38684780120386.0,Chinese Immersion School at DeAvila,5.0,0.0,273.0,2.0,13.0,21.0,0.0,42.0,20.0
2022-23,38684780123117.0,San Francisco Public Montessori,18.0,0.0,7.0,2.0,25.0,17.0,1.0,15.0,33.0
2022-23,38684780123265.0,Gateway Middle,24.0,0.0,18.0,4.0,85.0,95.0,0.0,23.0,53.0
2022-23,38684780123505.0,Mission Preparatory,19.0,0.0,16.0,14.0,375.0,8.0,3.0,17.0,17.0
2022-23,38684780127530.0,KIPP San Francisco College Preparatory,84.0,0.0,2.0,3.0,210.0,0.0,8.0,6.0,3.0
2022-23,38684780132241.0,Brown Jr. (Willie L) Middle,56.0,1.0,7.0,10.0,86.0,10.0,9.0,32.0,46.0
2022-23,38684783830031.0,Wells (Ida B.) High,28.0,3.0,5.0,1.0,86.0,4.0,2.0,5.0,18.0
2022-23,38684783830064.0,Downtown High,31.0,3.0,3.0,1.0,50.0,2.0,3.0,6.0,4.0
2022-23,38684783830197.0,Independence High,27.0,0.0,16.0,6.0,61.0,5.0,1.0,27.0,62.0
2022-23,38684783830205.0,Wallenberg (Raoul) Traditional High,46.0,0.0,213.0,19.0,115.0,13.0,2.0,35.0,106.0
2022-23,38684783830254.0,Burton (Phillip and Sala) Academic High,89.0,2.0,333.0,106.0,424.0,15.0,21.0,45.0,25.0
2022-23,38684783830288.0,Balboa High,61.0,4.0,586.0,98.0,392.0,14.0,25.0,46.0,52.0
2022-23,38684783830387.0,"Asawa (Ruth) SF Sch of the Arts, A Public School",35.0,3.0,109.0,24.0,149.0,29.0,2.0,88.0,240.0
2022-23,38684783830403.0,Marshall (Thurgood) High,37.0,4.0,38.0,10.0,355.0,1.0,3.0,6.0,3.0
2022-23,38684783830429.0,Life Learning Academy Charter,26.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0
2022-23,38684783830437.0,Gateway High,45.0,0.0,55.0,8.0,199.0,82.0,0.0,31.0,69.0
2022-23,38684783831765.0,Galileo High,89.0,4.0,861.0,81.0,483.0,35.0,8.0,74.0,191.0
2022-23,38684783833241.0,Lincoln (Abraham) High,99.0,1.0,955.0,69.0,525.0,39.0,16.0,107.0,186.0
2022-23,38684783833407.0,Lowell High,72.0,6.0,1228.0,152.0,467.0,68.0,11.0,186.0,442.0
2022-23,38684783834082.0,Mission High,138.0,3.0,61.0,23.0,676.0,19.0,2.0,39.0,80.0
2022-23,38684783834769.0,O'Connell (John) High,52.0,5.0,10.0,20.0,357.0,10.0,6.0,18.0,28.0
2022-23,38684783839081.0,Washington (George) High,83.0,5.0,1113.0,67.0,345.0,57.0,7.0,127.0,232.0
2022-23,38684786040695.0,Alamo Elementary,6.0,0.0,148.0,11.0,55.0,32.0,0.0,45.0,113.0
2022-23,38684786040703.0,Alvarado Elementary,8.0,2.0,13.0,4.0,238.0,23.0,2.0,57.0,141.0
2022-23,38684786040737.0,Argonne Elementary,6.0,0.0,123.0,13.0,35.0,30.0,2.0,49.0,103.0
2022-23,38684786040752.0,Carmichael (Bessie)/FEC,83.0,4.0,41.0,132.0,141.0,44.0,5.0,38.0,56.0
2022-23,38684786040760.0,Harte (Bret) Elementary,48.0,0.0,1.0,4.0,150.0,10.0,15.0,9.0,3.0
2022-23,38684786040778.0,Bryant Elementary,19.0,1.0,0.0,0.0,197.0,7.0,0.0,1.0,1.0
2022-23,38684786040828.0,Clarendon Alternative Elementary,19.0,1.0,142.0,10.0,65.0,26.0,0.0,110.0,150.0
2022-23,38684786040836.0,Cleveland Elementary,5.0,1.0,8.0,12.0,246.0,16.0,3.0,4.0,2.0
2022-23,38684786040851.0,Sloat (Commodore) Elementary,13.0,0.0,178.0,13.0,33.0,18.0,0.0,33.0,89.0
2022-23,38684786040877.0,Lau (Gordon J.) Elementary,0.0,0.0,563.0,4.0,34.0,28.0,0.0,9.0,6.0
2022-23,38684786040893.0,Webster (Daniel) Elementary,16.0,1.0,20.0,12.0,146.0,13.0,2.0,39.0,97.0
2022-23,38684786040919.0,Milk (Harvey) Civil Rights Elementary,22.0,0.0,3.0,0.0,36.0,6.0,1.0,22.0,79.0
2022-23,38684786040935.0,Thomas Edison Charter Academy,17.0,0.0,8.0,3.0,469.0,22.0,3.0,23.0,45.0
2022-23,38684786040943.0,Taylor (Edward R.) Elementary,12.0,0.0,319.0,14.0,200.0,19.0,3.0,19.0,3.0
2022-23,38684786040950.0,El Dorado Elementary,26.0,0.0,12.0,6.0,62.0,8.0,5.0,11.0,5.0
2022-23,38684786040968.0,Cobb (William L.) Elementary,48.0,2.0,17.0,2.0,34.0,7.0,1.0,12.0,13.0
2022-23,38684786040984.0,Huerta (Dolores) Elementary,4.0,0.0,8.0,3.0,239.0,7.0,0.0,19.0,57.0
2022-23,38684786041008.0,Key (Francis Scott) Elementary,2.0,0.0,253.0,23.0,54.0,20.0,0.0,69.0,147.0
2022-23,38684786041016.0,McCoppin (Frank) Elementary,3.0,2.0,77.0,7.0,37.0,10.0,0.0,37.0,42.0
2022-23,38684786041040.0,Garfield Elementary,17.0,0.0,85.0,9.0,31.0,11.0,0.0,25.0,16.0
2022-23,38684786041065.0,Peabody (George) Elementary,3.0,0.0,64.0,15.0,30.0,25.0,2.0,33.0,97.0
2022-23,38684786041073.0,Glen Park Elementary,22.0,0.0,16.0,5.0,147.0,10.0,0.0,32.0,76.0
2022-23,38684786041115.0,Grattan Elementary,16.0,0.0,28.0,3.0,61.0,24.0,0.0,61.0,183.0
2022-23,38684786041123.0,Guadalupe Elementary,7.0,0.0,30.0,18.0,187.0,17.0,8.0,2.0,9.0
2022-23,38684786041131.0,Yick Wo Elementary,8.0,0.0,69.0,3.0,25.0,19.0,1.0,30.0,54.0
2022-23,38684786041149.0,Chavez (Cesar) Elementary,13.0,0.0,2.0,2.0,372.0,14.0,3.0,7.0,10.0
2022-23,38684786041156.0,Hillcrest Elementary,29.0,0.0,53.0,19.0,206.0,11.0,2.0,15.0,1.0
2022-23,38684786041206.0,Parker (Jean) Elementary,20.0,0.0,91.0,1.0,20.0,10.0,0.0,4.0,3.0
2022-23,38684786041230.0,Jefferson Elementary,3.0,0.0,237.0,8.0,45.0,23.0,0.0,55.0,119.0
2022-23,38684786041255.0,Muir (John) Elementary,40.0,0.0,4.0,0.0,123.0,9.0,5.0,14.0,19.0
2022-23,38684786041271.0,Ortega (Jose) Elementary,16.0,1.0,213.0,24.0,36.0,13.0,0.0,46.0,22.0
2022-23,38684786041289.0,Serra (Junipero) Elementary,11.0,0.0,22.0,2.0,185.0,13.0,3.0,9.0,8.0
2022-23,38684786041305.0,Lafayette Elementary,12.0,0.0,185.0,9.0,65.0,35.0,1.0,67.0,128.0
2022-23,38684786041321.0,Lakeshore Alternative Elementary,50.0,1.0,111.0,29.0,73.0,21.0,3.0,49.0,65.0
2022-23,38684786041339.0,Lawton Alternative Elementary,15.0,2.0,426.0,11.0,35.0,40.0,1.0,33.0,34.0
2022-23,38684786041347.0,Flynn (Leonard R.) Elementary,36.0,0.0,4.0,4.0,246.0,31.0,1.0,28.0,66.0
2022-23,38684786041362.0,Longfellow Elementary,14.0,0.0,52.0,101.0,231.0,21.0,2.0,21.0,9.0
2022-23,38684786041412.0,Marshall Elementary,2.0,1.0,2.0,1.0,192.0,5.0,0.0,1.0,29.0
2022-23,38684786041420.0,McKinley Elementary,16.0,0.0,15.0,3.0,50.0,19.0,1.0,28.0,121.0
2022-23,38684786041438.0,Miraloma Elementary,10.0,2.0,50.0,9.0,52.0,19.0,3.0,54.0,152.0
2022-23,38684786041446.0,Monroe Elementary,5.0,0.0,204.0,9.0,261.0,23.0,0.0,7.0,19.0
2022-23,38684786041487.0,Revere (Paul) Elementary,39.0,3.0,6.0,23.0,342.0,20.0,2.0,15.0,9.0
2022-23,38684786041503.0,Parks (Rosa) Elementary,83.0,0.0,67.0,11.0,88.0,23.0,4.0,67.0,42.0
2022-23,38684786041511.0,Redding Elementary,22.0,1.0,44.0,16.0,44.0,11.0,2.0,20.0,70.0
2022-23,38684786041529.0,Stevenson (Robert Louis) Elementary,3.0,0.0,308.0,13.0,24.0,31.0,1.0,25.0,32.0
2022-23,38684786041545.0,Sanchez Elementary,17.0,4.0,8.0,8.0,201.0,6.0,0.0,5.0,13.0
2022-23,38684786041560.0,Sheridan Elementary,29.0,1.0,24.0,19.0,69.0,9.0,1.0,22.0,9.0
2022-23,38684786041578.0,Sherman Elementary,28.0,1.0,43.0,10.0,51.0,32.0,1.0,22.0,99.0
2022-23,38684786041586.0,Malcolm X Academy,54.0,0.0,0.0,3.0,7.0,5.0,12.0,19.0,2.0
2022-23,38684786041594.0,Spring Valley Elementary,5.0,0.0,77.0,4.0,120.0,5.0,0.0,7.0,10.0
2022-23,38684786041602.0,King (Thomas Starr) Elementary,33.0,1.0,103.0,6.0,52.0,24.0,8.0,67.0,28.0
2022-23,38684786041610.0,Sunnyside Elementary,6.0,0.0,39.0,24.0,60.0,15.0,9.0,48.0,126.0
2022-23,38684786041644.0,Sutro Elementary,1.0,0.0,164.0,2.0,8.0,11.0,0.0,13.0,20.0
2022-23,38684786041685.0,Ulloa Elementary,3.0,0.0,409.0,18.0,30.0,13.0,1.0,26.0,21.0
2022-23,38684786041701.0,Visitacion Valley Elementary,25.0,0.0,111.0,13.0,64.0,7.0,17.0,16.0,1.0
2022-23,38684786041727.0,West Portal Elementary,3.0,0.0,339.0,4.0,43.0,33.0,0.0,58.0,103.0
2022-23,38684786059828.0,Giannini (A.P.) Middle,36.0,0.0,585.0,45.0,119.0,43.0,5.0,129.0,230.0
2022-23,38684786059844.0,Francisco Middle,24.0,1.0,307.0,13.0,92.0,18.0,0.0,27.0,53.0
2022-23,38684786059851.0,Hoover (Herbert) Middle,23.0,1.0,467.0,28.0,285.0,25.0,3.0,45.0,61.0
2022-23,38684786059869.0,Denman (James) Middle,62.0,1.0,122.0,98.0,373.0,32.0,12.0,53.0,63.0
2022-23,38684786059885.0,King Jr. (Martin Luther) Academic Middle,56.0,0.0,128.0,18.0,124.0,9.0,7.0,16.0,8.0
2022-23,38684786059901.0,Roosevelt Middle,20.0,1.0,324.0,12.0,66.0,27.0,4.0,77.0,135.0
2022-23,38684786059919.0,Visitacion Valley Middle,33.0,1.0,49.0,22.0,171.0,7.0,23.0,16.0,4.0
2022-23,38684786062020.0,Aptos Middle,61.0,1.0,339.0,30.0,210.0,35.0,4.0,79.0,89.0
2022-23,38684786062038.0,Everett Middle,32.0,6.0,5.0,6.0,373.0,19.0,1.0,18.0,44.0
2022-23,38684786062046.0,Buena Vista/ Horace Mann K-8,4.0,0.0,1.0,2.0,521.0,26.0,0.0,11.0,33.0
2022-23,38684786062053.0,Lick (James) Middle,41.0,2.0,5.0,8.0,343.0,11.0,2.0,20.0,53.0
2022-23,38684786062061.0,Marina Middle,34.0,0.0,367.0,19.0,135.0,21.0,1.0,37.0,62.0
2022-23,38684786062079.0,Presidio Middle,36.0,2.0,361.0,23.0,159.0,62.0,0.0,123.0,212.0
2022-23,38684786089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,38684786089585.0,Mission Education Center,0.0,0.0,4.0,4.0,124.0,2.0,0.0,2.0,5.0
2022-23,38684786089775.0,Rooftop Elementary,57.0,4.0,30.0,11.0,137.0,45.0,0.0,70.0,182.0
2022-23,38684786093488.0,San Francisco Community Alternative,28.0,1.0,10.0,21.0,110.0,15.0,3.0,19.0,68.0
2022-23,38684786093496.0,Carver (George Washington) Elementary,47.0,2.0,2.0,0.0,24.0,7.0,14.0,5.0,0.0
2022-23,38684786097919.0,New Traditions Elementary,15.0,1.0,17.0,6.0,40.0,20.0,1.0,31.0,125.0
2022-23,38684786099154.0,Moscone (George R.) Elementary,4.0,0.0,108.0,1.0,207.0,21.0,0.0,7.0,9.0
2022-23,38684786102479.0,Lilienthal (Claire) Elementary,49.0,0.0,201.0,13.0,79.0,47.0,1.0,112.0,167.0
2022-23,38684786104673.0,Drew (Charles) College Preparatory Academy,91.0,1.0,3.0,4.0,52.0,10.0,5.0,8.0,0.0
2022-23,38684786112601.0,Creative Arts Charter,56.0,0.0,19.0,2.0,89.0,4.0,0.0,56.0,215.0
2022-23,38684786113245.0,Yu (Alice Fong) Elementary,42.0,3.0,346.0,19.0,32.0,37.0,1.0,81.0,25.0
2022-23,38684786113252.0,Chin (John Yehall) Elementary,1.0,0.0,206.0,8.0,16.0,8.0,0.0,4.0,17.0
2022-23,38684786113997.0,Sunset Elementary,2.0,0.0,225.0,7.0,27.0,26.0,0.0,45.0,70.0
2022-23,38684786115901.0,Tenderloin Community,32.0,0.0,35.0,9.0,116.0,13.0,0.0,17.0,36.0
2022-23,38769270132183.0,The New School of San Francisco,25.0,1.0,42.0,7.0,165.0,3.0,1.0,40.0,155.0
2022-23,38771310137307.0,KIPP Bayview Elementary,90.0,0.0,0.0,1.0,41.0,0.0,5.0,23.0,1.0
2023-24,0.0,District Office,1.0,0.0,21.0,2.0,21.0,2.0,0.0,7.0,12.0
2023-24,1.0,"Nonpublic, Nonsectarian Schools",14.0,0.0,17.0,2.0,16.0,2.0,0.0,5.0,24.0
2023-24,101337.0,KIPP Bayview Academy,62.0,0.0,3.0,0.0,95.0,0.0,16.0,9.0,0.0
2023-24,101352.0,KIPP San Francisco Bay Academy,55.0,0.0,9.0,3.0,178.0,0.0,4.0,5.0,12.0
2023-24,101774.0,Five Keys Charter (SF Sheriff's),21.0,0.0,2.0,1.0,112.0,0.0,1.0,7.0,9.0
2023-24,102103.0,Jordan (June) School for Equity,18.0,0.0,9.0,10.0,147.0,6.0,4.0,9.0,3.0
2023-24,107300.0,City Arts & Leadership Academy,32.0,1.0,4.0,10.0,324.0,11.0,1.0,12.0,12.0
2023-24,111427.0,Feinstein (Dianne) Elementary,9.0,0.0,134.0,13.0,40.0,19.0,0.0,41.0,127.0
2023-24,117465.0,Stockton (Commodore) Children Center,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-24,117473.0,Noriega Children Center,0.0,0.0,30.0,0.0,2.0,2.0,0.0,6.0,4.0
2023-24,117523.0,Tule Elk Park Children Center,1.0,0.0,16.0,0.0,13.0,13.0,0.0,11.0,35.0
2023-24,117531.0,McLaren (John) Children Centers,3.0,0.0,6.0,1.0,9.0,3.0,3.0,0.0,3.0
2023-24,118141.0,Five Keys Independence HS (SF Sheriff's),761.0,36.0,35.0,25.0,1912.0,28.0,26.0,112.0,237.0
2023-24,119875.0,S.F. International High,2.0,0.0,41.0,3.0,323.0,3.0,0.0,0.0,20.0
2023-24,119958.0,Academy (The)- SF @McAteer,36.0,0.0,32.0,15.0,124.0,6.0,2.0,18.0,32.0
2023-24,120386.0,Chinese Immersion School at DeAvila,4.0,0.0,287.0,2.0,19.0,19.0,0.0,35.0,16.0
2023-24,123117.0,San Francisco Public Montessori,16.0,0.0,5.0,1.0,30.0,12.0,2.0,16.0,30.0
2023-24,123265.0,Gateway Middle,54.0,0.0,30.0,5.0,82.0,0.0,1.0,32.0,77.0
2023-24,123505.0,Mission Preparatory,30.0,1.0,15.0,18.0,396.0,2.0,5.0,4.0,19.0
2023-24,127530.0,KIPP San Francisco College Preparatory,65.0,0.0,1.0,5.0,171.0,0.0,8.0,5.0,5.0
2023-24,132183.0,The New School of San Francisco,23.0,0.0,47.0,7.0,162.0,10.0,2.0,43.0,150.0
2023-24,132241.0,Brown Jr. (Willie L) Middle,71.0,1.0,9.0,11.0,93.0,17.0,12.0,37.0,62.0
2023-24,137307.0,KIPP Bayview Elementary,74.0,0.0,1.0,1.0,37.0,0.0,4.0,24.0,3.0
2023-24,3830031.0,Wells (Ida B.) High,31.0,0.0,21.0,1.0,99.0,3.0,2.0,9.0,13.0
2023-24,3830064.0,Downtown High,29.0,1.0,6.0,1.0,88.0,4.0,6.0,10.0,2.0
2023-24,3830197.0,Independence High,30.0,1.0,15.0,5.0,63.0,5.0,0.0,25.0,53.0
2023-24,3830205.0,Wallenberg (Raoul) Traditional High,52.0,1.0,203.0,19.0,128.0,13.0,3.0,43.0,89.0
2023-24,3830254.0,Burton (Phillip and Sala) Academic High,92.0,3.0,321.0,105.0,414.0,17.0,20.0,41.0,18.0
2023-24,3830288.0,Balboa High,68.0,2.0,545.0,85.0,410.0,24.0,24.0,52.0,41.0
2023-24,3830361.0,S.F. County Court Woodside Learning Ctr,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
2023-24,3830387.0,"Asawa (Ruth) SF Sch of the Arts, A Public School",30.0,2.0,94.0,22.0,148.0,28.0,1.0,105.0,250.0
2023-24,3830395.0,S.F. County Opportunity (Hilltop),3.0,0.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0
2023-24,3830403.0,Marshall (Thurgood) High,37.0,4.0,34.0,8.0,373.0,4.0,2.0,11.0,4.0
2023-24,3830429.0,Life Learning Academy Charter,18.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,8.0
2023-24,3830437.0,Gateway High,59.0,2.0,45.0,10.0,192.0,0.0,0.0,41.0,126.0
2023-24,3830445.0,S.F. County Civic Center Secondary,27.0,1.0,2.0,0.0,11.0,3.0,0.0,3.0,3.0
2023-24,3831765.0,Galileo High,94.0,2.0,772.0,90.0,506.0,33.0,8.0,73.0,163.0
2023-24,3833241.0,Lincoln (Abraham) High,98.0,4.0,918.0,63.0,571.0,46.0,19.0,115.0,203.0
2023-24,3833407.0,Lowell High,66.0,3.0,1185.0,145.0,450.0,68.0,4.0,210.0,409.0
2023-24,3834082.0,Mission High,132.0,3.0,47.0,23.0,746.0,21.0,1.0,31.0,80.0
2023-24,3834769.0,O'Connell (John) High,48.0,5.0,6.0,19.0,353.0,11.0,4.0,15.0,22.0
2023-24,3839081.0,Washington (George) High,87.0,3.0,1018.0,62.0,370.0,69.0,11.0,126.0,262.0
2023-24,6040695.0,Alamo Elementary,5.0,0.0,130.0,10.0,59.0,27.0,0.0,48.0,114.0
2023-24,6040703.0,Alvarado Elementary,5.0,1.0,14.0,3.0,250.0,25.0,2.0,66.0,152.0
2023-24,6040737.0,Argonne Elementary,12.0,0.0,118.0,13.0,43.0,33.0,2.0,39.0,108.0
2023-24,6040752.0,Carmichael (Bessie)/FEC,96.0,4.0,37.0,125.0,160.0,42.0,5.0,41.0,47.0
2023-24,6040760.0,Harte (Bret) Elementary,44.0,0.0,2.0,2.0,151.0,13.0,21.0,12.0,2.0
2023-24,6040778.0,Bryant Elementary,13.0,1.0,0.0,0.0,211.0,10.0,0.0,1.0,4.0
2023-24,6040828.0,Clarendon Alternative Elementary,17.0,0.0,149.0,11.0,61.0,31.0,0.0,121.0,139.0
2023-24,6040836.0,Cleveland Elementary,5.0,1.0,7.0,11.0,260.0,12.0,3.0,6.0,1.0
2023-24,6040851.0,Sloat (Commodore) Elementary,12.0,0.0,184.0,17.0,41.0,15.0,0.0,32.0,80.0
2023-24,6040877.0,Lau (Gordon J.) Elementary,3.0,0.0,572.0,5.0,35.0,20.0,0.0,10.0,5.0
2023-24,6040893.0,Webster (Daniel) Elementary,23.0,1.0,22.0,9.0,147.0,11.0,0.0,37.0,106.0
2023-24,6040919.0,Milk (Harvey) Civil Rights Elementary,22.0,0.0,1.0,0.0,32.0,7.0,2.0,20.0,70.0
2023-24,6040935.0,Thomas Edison Charter Academy,13.0,0.0,4.0,3.0,458.0,4.0,2.0,23.0,50.0
2023-24,6040943.0,Taylor (Edward R.) Elementary,16.0,0.0,311.0,15.0,207.0,14.0,3.0,20.0,2.0
