facility_id,report_path,report_date,capacity,total_enrolled,method,snippet
384002727,data/ccld-reports/384002727/report-5.html,2025-06-12,38,38,table,TOTAL ENROLLED CHILDREN: 38
384002729,data/ccld-reports/384002729/report-0.html,2025-08-22,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002729,data/ccld-reports/384002729/report-1.html,2025-09-04,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002754,data/ccld-reports/384002754/report-0.html,2022-09-23,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002754,data/ccld-reports/384002754/report-1.html,2024-03-07,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002754,data/ccld-reports/384002754/report-2.html,2025-03-06,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002794,data/ccld-reports/384002794/report-0.html,2025-06-04,84,,table,84
384002794,data/ccld-reports/384002794/report-1.html,2021-12-14,84,84,table,TOTAL ENROLLED CHILDREN: 84
384002794,data/ccld-reports/384002794/report-2.html,2022-08-02,84,84,table,TOTAL ENROLLED CHILDREN: 84
384002794,data/ccld-reports/384002794/report-3.html,2023-08-09,84,84,table,TOTAL ENROLLED CHILDREN: 84
384002794,data/ccld-reports/384002794/report-4.html,2023-10-23,84,84,table,TOTAL ENROLLED CHILDREN: 84
384002794,data/ccld-reports/384002794/report-5.html,2024-10-08,47,47,table,TOTAL ENROLLED CHILDREN: 47
384002844,data/ccld-reports/384002844/report-0.html,2025-06-05,40,,table,40
384002844,data/ccld-reports/384002844/report-1.html,2022-10-26,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002844,data/ccld-reports/384002844/report-2.html,2024-01-29,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002844,data/ccld-reports/384002844/report-3.html,2025-02-19,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002957,data/ccld-reports/384002957/report-0.html,2022-10-03,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002957,data/ccld-reports/384002957/report-1.html,2023-05-22,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002957,data/ccld-reports/384002957/report-2.html,2023-10-24,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002957,data/ccld-reports/384002957/report-3.html,2025-04-08,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002961,data/ccld-reports/384002961/report-0.html,2023-08-28,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002961,data/ccld-reports/384002961/report-1.html,2024-10-22,13,13,table,TOTAL ENROLLED CHILDREN: 13
384002961,data/ccld-reports/384002961/report-2.html,2025-08-20,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002962,data/ccld-reports/384002962/report-0.html,2021-09-28,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002962,data/ccld-reports/384002962/report-1.html,2023-06-20,36,36,table,TOTAL ENROLLED CHILDREN: 36
384002962,data/ccld-reports/384002962/report-2.html,2024-06-26,36,36,table,TOTAL ENROLLED CHILDREN: 36
384002962,data/ccld-reports/384002962/report-3.html,2025-06-03,36,36,table,TOTAL ENROLLED CHILDREN: 36
384002968,data/ccld-reports/384002968/report-0.html,2023-08-22,23,,table,23
384002968,data/ccld-reports/384002968/report-1.html,2021-11-05,19,19,table,TOTAL ENROLLED CHILDREN: 19
384002968,data/ccld-reports/384002968/report-2.html,2022-10-07,23,23,table,TOTAL ENROLLED CHILDREN: 23
384002968,data/ccld-reports/384002968/report-3.html,2023-09-27,23,23,table,TOTAL ENROLLED CHILDREN: 23
384002968,data/ccld-reports/384002968/report-4.html,2024-09-10,23,23,table,TOTAL ENROLLED CHILDREN: 23
384002968,data/ccld-reports/384002968/report-5.html,2025-07-08,23,23,table,TOTAL ENROLLED CHILDREN: 23
384002978,data/ccld-reports/384002978/report-0.html,2022-10-03,66,66,table,TOTAL ENROLLED CHILDREN: 66
384002978,data/ccld-reports/384002978/report-1.html,2023-10-23,66,66,table,TOTAL ENROLLED CHILDREN: 66
384002978,data/ccld-reports/384002978/report-2.html,2025-01-28,66,66,table,TOTAL ENROLLED CHILDREN: 66
384002982,data/ccld-reports/384002982/report-0.html,2021-11-05,56,,table,56
384002982,data/ccld-reports/384002982/report-1.html,2025-10-02,56,,table,56
384002982,data/ccld-reports/384002982/report-2.html,2021-12-22,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002982,data/ccld-reports/384002982/report-3.html,2022-10-24,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002982,data/ccld-reports/384002982/report-4.html,2023-05-30,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002982,data/ccld-reports/384002982/report-5.html,2023-12-05,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002982,data/ccld-reports/384002982/report-6.html,2024-11-05,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002982,data/ccld-reports/384002982/report-7.html,2025-09-22,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002991,data/ccld-reports/384002991/report-0.html,2022-12-14,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002991,data/ccld-reports/384002991/report-1.html,2023-11-13,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002991,data/ccld-reports/384002991/report-2.html,2024-03-22,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002991,data/ccld-reports/384002991/report-3.html,2025-01-21,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002992,data/ccld-reports/384002992/report-0.html,2022-12-07,19,19,table,TOTAL ENROLLED CHILDREN: 19
384002992,data/ccld-reports/384002992/report-1.html,2024-02-20,19,19,table,TOTAL ENROLLED CHILDREN: 19
384002992,data/ccld-reports/384002992/report-2.html,2025-01-10,23,23,table,TOTAL ENROLLED CHILDREN: 23
384003012,data/ccld-reports/384003012/report-0.html,2024-11-14,30,,table,30
384003012,data/ccld-reports/384003012/report-1.html,2024-12-04,30,,table,30
384003012,data/ccld-reports/384003012/report-10.html,2024-11-14,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-11.html,2024-11-22,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-12.html,2024-12-04,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-13.html,2025-09-15,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-2.html,2021-01-19,0,0,table,TOTAL ENROLLED CHILDREN: 0
384003012,data/ccld-reports/384003012/report-3.html,2022-02-22,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-4.html,2022-04-14,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-5.html,2023-06-15,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-6.html,2023-07-06,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-7.html,2023-07-06,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-8.html,2023-08-17,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003012,data/ccld-reports/384003012/report-9.html,2024-11-05,30,30,table,TOTAL ENROLLED CHILDREN: 30
384003038,data/ccld-reports/384003038/report-0.html,2021-07-21,0,0,table,TOTAL ENROLLED CHILDREN: 0
384003038,data/ccld-reports/384003038/report-1.html,2021-09-17,0,0,table,TOTAL ENROLLED CHILDREN: 0
384003038,data/ccld-reports/384003038/report-2.html,2022-07-21,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-3.html,2022-08-31,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-4.html,2023-12-21,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-5.html,2025-01-16,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-6.html,2025-08-04,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-7.html,2025-09-29,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003038,data/ccld-reports/384003038/report-8.html,2025-10-22,40,40,table,TOTAL ENROLLED CHILDREN: 40
384003047,data/ccld-reports/384003047/report-0.html,2023-03-30,151,151,table,TOTAL ENROLLED CHILDREN: 151
384003047,data/ccld-reports/384003047/report-1.html,2023-09-26,184,184,table,TOTAL ENROLLED CHILDREN: 184
384003047,data/ccld-reports/384003047/report-2.html,2024-03-26,288,288,table,TOTAL ENROLLED CHILDREN: 288
384003047,data/ccld-reports/384003047/report-3.html,2024-03-26,288,288,table,TOTAL ENROLLED CHILDREN: 288
384003047,data/ccld-reports/384003047/report-4.html,2024-07-01,198,198,table,TOTAL ENROLLED CHILDREN: 198
384003047,data/ccld-reports/384003047/report-5.html,2025-04-24,198,198,table,TOTAL ENROLLED CHILDREN: 198
384003047,data/ccld-reports/384003047/report-6.html,2025-08-20,191,191,table,TOTAL ENROLLED CHILDREN: 191
384003047,data/ccld-reports/384003047/report-7.html,2025-10-30,197,197,table,TOTAL ENROLLED CHILDREN: 197
384003047,data/ccld-reports/384003047/report-8.html,2025-11-07,206,206,table,TOTAL ENROLLED CHILDREN: 206
384003072,data/ccld-reports/384003072/report-0.html,2022-05-04,39,39,table,TOTAL ENROLLED CHILDREN: 39
384003072,data/ccld-reports/384003072/report-1.html,2023-06-28,18,18,table,TOTAL ENROLLED CHILDREN: 18
384003072,data/ccld-reports/384003072/report-2.html,2024-05-01,39,39,table,TOTAL ENROLLED CHILDREN: 39
384003072,data/ccld-reports/384003072/report-3.html,2025-03-14,22,22,table,TOTAL ENROLLED CHILDREN: 22
384003076,data/ccld-reports/384003076/report-0.html,2022-04-08,56,56,table,TOTAL ENROLLED CHILDREN: 56
384003076,data/ccld-reports/384003076/report-1.html,2023-03-20,56,56,table,TOTAL ENROLLED CHILDREN: 56
384003076,data/ccld-reports/384003076/report-2.html,2024-06-03,56,56,table,TOTAL ENROLLED CHILDREN: 56
384003076,data/ccld-reports/384003076/report-3.html,2025-05-15,56,56,table,TOTAL ENROLLED CHILDREN: 56
384003083,data/ccld-reports/384003083/report-0.html,2023-05-25,104,104,table,TOTAL ENROLLED CHILDREN: 104
384003083,data/ccld-reports/384003083/report-1.html,2024-09-09,104,104,table,TOTAL ENROLLED CHILDREN: 104
384003090,data/ccld-reports/384003090/report-0.html,2021-08-26,0,0,table,TOTAL ENROLLED CHILDREN: 0
384003090,data/ccld-reports/384003090/report-1.html,2022-08-25,8,8,table,TOTAL ENROLLED CHILDREN: 8
384003090,data/ccld-reports/384003090/report-2.html,2024-04-19,9,9,table,TOTAL ENROLLED CHILDREN: 9
384003090,data/ccld-reports/384003090/report-3.html,2025-10-29,12,12,table,TOTAL ENROLLED CHILDREN: 12
384003094,data/ccld-reports/384003094/report-0.html,2023-05-16,61,61,table,TOTAL ENROLLED CHILDREN: 61
384003094,data/ccld-reports/384003094/report-1.html,2024-03-29,43,43,table,TOTAL ENROLLED CHILDREN: 43
384003094,data/ccld-reports/384003094/report-2.html,2024-04-23,61,61,table,TOTAL ENROLLED CHILDREN: 61
384003094,data/ccld-reports/384003094/report-3.html,2025-03-27,31,31,table,TOTAL ENROLLED CHILDREN: 31
384003095,data/ccld-reports/384003095/report-0.html,2024-11-15,26,,table,26
384003095,data/ccld-reports/384003095/report-1.html,2021-10-22,20,20,table,TOTAL ENROLLED CHILDREN: 20
384003095,data/ccld-reports/384003095/report-2.html,2021-10-22,20,20,table,TOTAL ENROLLED CHILDREN: 20
384003095,data/ccld-reports/384003095/report-3.html,2021-11-05,15,15,table,TOTAL ENROLLED CHILDREN: 15
384003095,data/ccld-reports/384003095/report-4.html,2022-11-07,26,26,table,TOTAL ENROLLED CHILDREN: 26
384003095,data/ccld-reports/384003095/report-5.html,2023-12-07,26,26,table,TOTAL ENROLLED CHILDREN: 26
384003095,data/ccld-reports/384003095/report-6.html,2024-11-15,26,26,table,TOTAL ENROLLED CHILDREN: 26
384003095,data/ccld-reports/384003095/report-7.html,2025-12-02,26,26,table,TOTAL ENROLLED CHILDREN: 26
384003095,data/ccld-reports/384003095/report-8.html,2025-12-02,26,,table,26
384004006,data/ccld-reports/384004006/report-0.html,2023-05-05,77,,table,77
384004006,data/ccld-reports/384004006/report-1.html,2023-06-22,77,,table,77
384004006,data/ccld-reports/384004006/report-2.html,2021-11-02,77,77,table,TOTAL ENROLLED CHILDREN: 77
384004006,data/ccld-reports/384004006/report-3.html,2023-06-22,77,77,table,TOTAL ENROLLED CHILDREN: 77
384004006,data/ccld-reports/384004006/report-4.html,2024-08-02,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004006,data/ccld-reports/384004006/report-5.html,2025-06-11,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004012,data/ccld-reports/384004012/report-0.html,2021-09-22,50,,table,50
384004012,data/ccld-reports/384004012/report-1.html,2021-09-22,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004012,data/ccld-reports/384004012/report-2.html,2022-10-21,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004012,data/ccld-reports/384004012/report-3.html,2023-10-20,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004012,data/ccld-reports/384004012/report-4.html,2024-08-07,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004012,data/ccld-reports/384004012/report-5.html,2025-08-20,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004017,data/ccld-reports/384004017/report-0.html,2025-04-22,42,,table,42
384004017,data/ccld-reports/384004017/report-1.html,2023-01-25,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004017,data/ccld-reports/384004017/report-2.html,2024-04-03,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004017,data/ccld-reports/384004017/report-3.html,2025-03-04,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004017,data/ccld-reports/384004017/report-4.html,2025-04-22,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004021,data/ccld-reports/384004021/report-0.html,2023-04-25,52,,table,52
384004021,data/ccld-reports/384004021/report-1.html,2023-02-17,52,,table,52
384004021,data/ccld-reports/384004021/report-2.html,2022-04-22,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004021,data/ccld-reports/384004021/report-3.html,2023-04-25,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004021,data/ccld-reports/384004021/report-4.html,2024-05-03,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004021,data/ccld-reports/384004021/report-5.html,2025-05-05,63,63,table,TOTAL ENROLLED CHILDREN: 63
384004025,data/ccld-reports/384004025/report-0.html,2023-11-08,30,,table,30
384004025,data/ccld-reports/384004025/report-1.html,2025-08-14,30,,table,30
384004025,data/ccld-reports/384004025/report-2.html,2022-04-19,18,,licensed,licensed for 18 preschoolers and 12 toddlers.  The preschool program was ruin the classroom in the back and toddler program was run in the classroom by the main entrance. The 2 classrooms is separated
384004025,data/ccld-reports/384004025/report-3.html,2023-02-21,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004025,data/ccld-reports/384004025/report-4.html,2024-05-01,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004025,data/ccld-reports/384004025/report-5.html,2025-03-18,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004025,data/ccld-reports/384004025/report-6.html,2025-04-22,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004025,data/ccld-reports/384004025/report-7.html,2025-07-22,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004089,data/ccld-reports/384004089/report-0.html,2022-11-16,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004089,data/ccld-reports/384004089/report-1.html,2023-11-28,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004089,data/ccld-reports/384004089/report-2.html,2024-11-21,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004089,data/ccld-reports/384004089/report-3.html,2025-11-14,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004102,data/ccld-reports/384004102/report-0.html,2021-06-18,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004102,data/ccld-reports/384004102/report-1.html,2021-07-02,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004102,data/ccld-reports/384004102/report-2.html,2022-06-17,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004102,data/ccld-reports/384004102/report-3.html,2023-08-22,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004102,data/ccld-reports/384004102/report-4.html,2024-05-14,14,14,table,TOTAL ENROLLED CHILDREN: 14
384004102,data/ccld-reports/384004102/report-5.html,2025-04-22,14,14,table,TOTAL ENROLLED CHILDREN: 14
384004105,data/ccld-reports/384004105/report-0.html,2024-04-03,23,,table,23
384004105,data/ccld-reports/384004105/report-1.html,2024-05-01,23,,table,23
384004105,data/ccld-reports/384004105/report-2.html,2021-10-25,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004105,data/ccld-reports/384004105/report-3.html,2022-03-21,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004105,data/ccld-reports/384004105/report-4.html,2023-09-20,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004105,data/ccld-reports/384004105/report-5.html,2024-05-01,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004105,data/ccld-reports/384004105/report-6.html,2024-11-01,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004110,data/ccld-reports/384004110/report-0.html,2024-08-28,56,,table,56
384004110,data/ccld-reports/384004110/report-1.html,2021-11-01,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-2.html,2022-11-01,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-3.html,2023-11-06,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-4.html,2024-08-01,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-5.html,2024-08-28,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-6.html,2024-09-17,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004110,data/ccld-reports/384004110/report-7.html,2025-04-11,56,56,table,TOTAL ENROLLED CHILDREN: 56
384004114,data/ccld-reports/384004114/report-0.html,2022-05-12,31,,table,31
384004114,data/ccld-reports/384004114/report-1.html,2022-05-31,31,,table,31
384004114,data/ccld-reports/384004114/report-10.html,2025-02-11,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004114,data/ccld-reports/384004114/report-11.html,2025-10-02,31,31,table,TOTAL ENROLLED CHILDREN: 31
384004114,data/ccld-reports/384004114/report-12.html,2025-11-17,31,,table,31
384004114,data/ccld-reports/384004114/report-2.html,2024-03-25,31,,table,31
384004114,data/ccld-reports/384004114/report-3.html,2021-06-28,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004114,data/ccld-reports/384004114/report-4.html,2022-05-12,21,21,table,TOTAL ENROLLED CHILDREN: 21
384004114,data/ccld-reports/384004114/report-5.html,2023-06-01,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004114,data/ccld-reports/384004114/report-6.html,2023-08-18,31,31,table,TOTAL ENROLLED CHILDREN: 31
384004114,data/ccld-reports/384004114/report-7.html,2023-10-02,31,31,table,TOTAL ENROLLED CHILDREN: 31
384004114,data/ccld-reports/384004114/report-8.html,2024-04-16,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004114,data/ccld-reports/384004114/report-9.html,2024-07-11,19,19,table,TOTAL ENROLLED CHILDREN: 19
384004122,data/ccld-reports/384004122/report-0.html,2022-04-05,35,,table,35
384004122,data/ccld-reports/384004122/report-1.html,2021-10-21,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004122,data/ccld-reports/384004122/report-2.html,2022-10-11,35,35,table,TOTAL ENROLLED CHILDREN: 35
384004122,data/ccld-reports/384004122/report-3.html,2023-10-11,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004122,data/ccld-reports/384004122/report-4.html,2024-09-06,31,31,table,TOTAL ENROLLED CHILDREN: 31
384004122,data/ccld-reports/384004122/report-5.html,2025-07-16,35,35,table,TOTAL ENROLLED CHILDREN: 35
384004122,data/ccld-reports/384004122/report-6.html,2025-07-28,34,34,table,TOTAL ENROLLED CHILDREN: 34
384004134,data/ccld-reports/384004134/report-0.html,2021-09-22,94,,table,94
384004134,data/ccld-reports/384004134/report-1.html,2024-04-03,94,,table,94
384004134,data/ccld-reports/384004134/report-2.html,2021-08-24,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004134,data/ccld-reports/384004134/report-3.html,2022-07-27,94,94,table,TOTAL ENROLLED CHILDREN: 94
384004134,data/ccld-reports/384004134/report-4.html,2023-02-15,94,94,table,TOTAL ENROLLED CHILDREN: 94
384004134,data/ccld-reports/384004134/report-5.html,2023-09-11,94,94,table,TOTAL ENROLLED CHILDREN: 94
384004134,data/ccld-reports/384004134/report-6.html,2024-11-20,94,94,table,TOTAL ENROLLED CHILDREN: 94
384004134,data/ccld-reports/384004134/report-7.html,2025-03-26,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004137,data/ccld-reports/384004137/report-0.html,2021-11-03,25,25,table,TOTAL ENROLLED CHILDREN: 25
384004137,data/ccld-reports/384004137/report-1.html,2023-06-21,25,25,table,TOTAL ENROLLED CHILDREN: 25
384004137,data/ccld-reports/384004137/report-2.html,2024-08-02,25,25,table,TOTAL ENROLLED CHILDREN: 25
384004137,data/ccld-reports/384004137/report-3.html,2025-06-25,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004147,data/ccld-reports/384004147/report-0.html,2021-09-13,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004147,data/ccld-reports/384004147/report-1.html,2022-09-15,54,54,table,TOTAL ENROLLED CHILDREN: 54
384004147,data/ccld-reports/384004147/report-2.html,2023-09-26,61,61,table,TOTAL ENROLLED CHILDREN: 61
384004147,data/ccld-reports/384004147/report-3.html,2024-08-29,70,70,table,TOTAL ENROLLED CHILDREN: 70
384004147,data/ccld-reports/384004147/report-4.html,2025-06-26,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004165,data/ccld-reports/384004165/report-0.html,2021-04-21,150,,licensed,"licensed for 150 preschool-age children and requesting an increase to the capacity of 174 preschool-age children. Through FaceTime video chat, LPA and Site Director inspected the new classroom for Hea"
384004165,data/ccld-reports/384004165/report-1.html,2021-08-20,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004165,data/ccld-reports/384004165/report-2.html,2022-08-03,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-3.html,2023-10-23,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-4.html,2024-01-09,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-5.html,2024-05-21,92,92,table,TOTAL ENROLLED CHILDREN: 92
384004165,data/ccld-reports/384004165/report-6.html,2025-02-05,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-7.html,2025-02-27,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-8.html,2025-03-17,174,174,table,TOTAL ENROLLED CHILDREN: 174
384004165,data/ccld-reports/384004165/report-9.html,2025-11-03,63,63,table,TOTAL ENROLLED CHILDREN: 63
384004171,data/ccld-reports/384004171/report-0.html,2021-09-03,60,,table,60
384004171,data/ccld-reports/384004171/report-1.html,2023-03-08,60,,table,60
384004171,data/ccld-reports/384004171/report-2.html,2023-08-02,60,,table,60
384004171,data/ccld-reports/384004171/report-3.html,2021-07-21,60,,table,60
384004171,data/ccld-reports/384004171/report-4.html,2021-09-03,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004171,data/ccld-reports/384004171/report-5.html,2022-09-28,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004171,data/ccld-reports/384004171/report-6.html,2024-01-16,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004171,data/ccld-reports/384004171/report-7.html,2025-01-13,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004171,data/ccld-reports/384004171/report-8.html,2025-11-18,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004171,data/ccld-reports/384004171/report-9.html,2025-12-19,60,,table,60
384004176,data/ccld-reports/384004176/report-0.html,2021-10-06,110,,table,110
384004176,data/ccld-reports/384004176/report-1.html,2022-12-20,110,,table,110
384004176,data/ccld-reports/384004176/report-10.html,2024-11-01,92,92,table,TOTAL ENROLLED CHILDREN: 92
384004176,data/ccld-reports/384004176/report-11.html,2025-01-21,94,94,table,TOTAL ENROLLED CHILDREN: 94
384004176,data/ccld-reports/384004176/report-12.html,2025-02-20,110,110,table,TOTAL ENROLLED CHILDREN: 110
384004176,data/ccld-reports/384004176/report-13.html,2025-05-02,102,102,table,TOTAL ENROLLED CHILDREN: 102
384004176,data/ccld-reports/384004176/report-2.html,2025-01-21,110,,table,110
384004176,data/ccld-reports/384004176/report-3.html,2021-12-29,110,110,table,TOTAL ENROLLED CHILDREN: 110
384004176,data/ccld-reports/384004176/report-4.html,2022-11-02,110,110,table,TOTAL ENROLLED CHILDREN: 110
384004176,data/ccld-reports/384004176/report-5.html,2023-06-13,90,90,table,TOTAL ENROLLED CHILDREN: 90
384004176,data/ccld-reports/384004176/report-6.html,2023-07-14,88,88,table,TOTAL ENROLLED CHILDREN: 88
384004176,data/ccld-reports/384004176/report-7.html,2024-04-16,110,110,table,TOTAL ENROLLED CHILDREN: 110
384004176,data/ccld-reports/384004176/report-8.html,2024-06-27,101,101,table,TOTAL ENROLLED CHILDREN: 101
384004176,data/ccld-reports/384004176/report-9.html,2024-08-26,86,86,table,TOTAL ENROLLED CHILDREN: 86
384004192,data/ccld-reports/384004192/report-0.html,2023-07-19,26,,table,26
384004192,data/ccld-reports/384004192/report-1.html,2023-07-19,26,,table,26
384004192,data/ccld-reports/384004192/report-2.html,2025-05-19,26,,table,26
384004192,data/ccld-reports/384004192/report-3.html,2021-10-06,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004192,data/ccld-reports/384004192/report-4.html,2021-11-16,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004192,data/ccld-reports/384004192/report-5.html,2023-01-27,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004192,data/ccld-reports/384004192/report-6.html,2024-10-02,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004192,data/ccld-reports/384004192/report-7.html,2025-05-19,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004192,data/ccld-reports/384004192/report-8.html,2025-11-06,26,,table,26
384004231,data/ccld-reports/384004231/report-0.html,2023-03-09,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004231,data/ccld-reports/384004231/report-1.html,2023-06-01,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004231,data/ccld-reports/384004231/report-2.html,2023-07-12,12,,licensed,"licensed for 12 toddlers; therefore, facility has enough space at the designated outdoor space for  12 toddlers. LPA and facility representatives also measure the outdoor space designated for the pres"
384004231,data/ccld-reports/384004231/report-3.html,2023-11-29,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004231,data/ccld-reports/384004231/report-4.html,2024-02-28,64,64,table,TOTAL ENROLLED CHILDREN: 64
384004231,data/ccld-reports/384004231/report-5.html,2025-02-21,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004231,data/ccld-reports/384004231/report-6.html,2025-10-02,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004235,data/ccld-reports/384004235/report-0.html,2023-08-21,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004235,data/ccld-reports/384004235/report-1.html,2024-09-25,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004235,data/ccld-reports/384004235/report-2.html,2025-08-11,30,30,table,TOTAL ENROLLED CHILDREN: 30
