tax_prd,tax_prd_yr,formtype,pdf_url,updated,totrevenue,totfuncexpns,totassetsend,totliabend,pct_compnsatncurrofcr,subseccd,unrelbusinccd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrevtot11e,compnsatncurrofcr,othrsalwages,payrolltx,profndraising,txexmptbndsend,secrdmrtgsend,unsecurednotesend,retainedearnend,totnetassetend,nonpfrea,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,ein,totcntrbs,prgmservrev,duesassesmnts,othrinvstinc,grsamtsalesastothr,basisalesexpnsothr,gnsaleofastothr,grsrevnuefndrsng,direxpns,grsalesminusret,costgoodsold,grsprft,othrevnue,totrevnue,totexpns,totexcessyr,othrchgsnetassetfnd,totnetassetsend,unrelbusincd,initiationfee,grspublicrcpts,gftgrntrcvd170,grsrcptsrelatd170,grsrcptsadmiss509,tax_period,asset_amount,income_amount,revenue_amount,org_name,org_subname
201106.0,2011.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F13-4265192_990EZ_201106.pdf,2017-06-29T23:41:05.873Z,86750.0,84892.0,86750.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,134265192,86750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86750.0,84892.0,1858.0,0.0,86750.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lawton Alternative School Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134265192,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,207291.0,160341.0,126033.0,Pta California Congress Of Parents Teachers & Students Inc,Lawton Alternative School Pta
202406.0,2024.0,1.0,,2025-08-05T16:11:56.433Z,43093.0,41482.0,69532.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22186.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,109519.0,,0.0,0.0,33.0,263794.0,260084079,17866.0,2296.0,0.0,13.0,0.0,0.0,0.0,27349.0,5163.0,5179.0,4447.0,732.0,0.0,43093.0,41482.0,1611.0,0.0,69532.0,,0.0,0.0,0.0,0.0,154242.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
202306.0,2023.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_10_2023_prefixes_23-26%2F260084079_202306_990EZ_2023101721725965.pdf,2024-08-28T20:22:11.570Z,48781.0,37010.0,67921.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23737.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,111219.0,,0.0,0.0,20.0,266302.0,260084079,24695.0,0.0,0.0,20.0,0.0,0.0,0.0,44173.0,20436.0,329.0,0.0,329.0,0.0,48781.0,37010.0,11771.0,0.0,67921.0,,0.0,0.0,0.0,0.0,155063.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
202206.0,2022.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_02_2023_prefixes_01-27%2F260084079_202206_990EZ_2023020320905006.pdf,2023-08-07T19:50:12.745Z,37287.0,37120.0,56150.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16493.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,108046.0,,0.0,0.0,0.0,252177.0,260084079,20217.0,0.0,0.0,0.0,0.0,0.0,0.0,24901.0,8408.0,577.0,0.0,577.0,0.0,37287.0,37120.0,167.0,0.0,56150.0,,0.0,0.0,0.0,0.0,144131.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
202106.0,2021.0,1.0,,2022-07-01T20:41:41.005Z,31901.0,22549.0,55983.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4477.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,132305.0,,0.0,0.0,0.0,278514.0,260084079,26978.0,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,433.0,446.0,0.0,446.0,0.0,31901.0,22549.0,9352.0,-3864.0,55983.0,0.0,0.0,0.0,0.0,0.0,146209.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
202006.0,2020.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=11_2020_prefixes_23-27%2F260084079_202006_990EZ_2020111017417853.pdf,2022-04-05T21:23:50.319Z,54790.0,48504.0,50495.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28180.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,145677.0,,0.0,0.0,0.0,312810.0,260084079,19763.0,5260.0,0.0,0.0,0.0,0.0,0.0,32183.0,4003.0,6639.0,5052.0,1587.0,0.0,54790.0,48504.0,6286.0,0.0,50495.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201906.0,2019.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=08_2020_prefixes_23-26%2F260084079_201906_990EZ_2020082517253363.pdf,2022-04-05T21:22:16.930Z,46917.0,99720.0,44209.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25304.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,187365.0,,0.0,0.0,0.0,332794.0,260084079,19566.0,415.0,0.0,0.0,0.0,0.0,0.0,29303.0,3999.0,5927.0,4295.0,1632.0,0.0,46917.0,99720.0,-52803.0,-2276.0,44209.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201806.0,2018.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=06_2019_prefixes_23-26%2F260084079_201806_990EZ_2019062816450119.pdf,2022-04-05T21:18:07.800Z,49694.0,44901.0,99288.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27332.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,221215.0,,0.0,0.0,0.0,348519.0,260084079,21522.0,0.0,0.0,0.0,0.0,0.0,0.0,31913.0,4581.0,1455.0,817.0,638.0,202.0,49694.0,44901.0,4793.0,864.0,99288.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201706.0,2017.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=02_2018_prefixes_23-27%2F260084079_201706_990EZ_2018020815170200.pdf,2021-09-13T17:59:36.912Z,72032.0,54681.0,93631.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27100.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,44476.0,0.0,106.0,0.0,0.0,0.0,0.0,37013.0,9913.0,1662.0,2004.0,-342.0,692.0,72032.0,54681.0,17351.0,0.0,93631.0,0.0,0.0,0.0,239173.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201606.0,2016.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2016_12_EO%2F26-0084079_990EZ_201606.pdf,2021-09-13T18:29:36.693Z,66630.0,85838.0,76280.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13694.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,40350.0,0.0,0.0,0.0,0.0,0.0,0.0,14265.0,571.0,15426.0,6463.0,8963.0,3623.0,66630.0,85838.0,-19208.0,0.0,76280.0,0.0,0.0,0.0,233705.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201506.0,2015.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2016_04_EO%2F26-0084079_990EZ_201506.pdf,2017-06-30T00:42:08.012Z,83828.0,71254.0,95488.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17727.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,61451.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.0,5815.0,3023.0,2006.0,1017.0,3633.0,83828.0,71254.0,12574.0,0.0,95488.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201406.0,2014.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-0084079_990EZ_201406.pdf,2017-06-30T00:10:47.181Z,70936.0,57919.0,82914.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17483.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,53416.0,0.0,0.0,0.0,0.0,0.0,0.0,25402.0,7919.0,0.0,0.0,0.0,37.0,70936.0,57919.0,13017.0,0.0,82914.0,0.0,0.0,0.0,201480.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201306.0,2013.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2014_01_EO%2F26-0084079_990EZ_201306.pdf,2017-06-30T00:09:31.324Z,64398.0,54222.0,69897.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6944.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,39415.0,0.0,65.0,0.0,15868.0,5328.0,10540.0,8433.0,1489.0,0.0,0.0,0.0,7434.0,64398.0,54222.0,10176.0,0.0,69897.0,0.0,0.0,0.0,195680.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201206.0,2012.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_02_EO%2F26-0084079_990EZ_201206.pdf,2017-06-29T23:54:43.614Z,62129.0,64406.0,59721.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5570.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,260084079,39008.0,0.0,0.0,0.0,17735.0,5069.0,12666.0,6721.0,1151.0,0.0,0.0,0.0,4885.0,62129.0,64406.0,-2277.0,0.0,59721.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
201106.0,2011.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F26-0084079_990EZ_201106.pdf,2017-06-29T23:39:39.473Z,57962.0,61066.0,61998.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4935.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,27.0,,0.0,,0.0,0.0,0.0,0.0,260084079,38880.0,0.0,220.0,0.0,18053.0,7884.0,10169.0,5750.0,815.0,0.0,0.0,0.0,3758.0,57962.0,61066.0,-3104.0,0.0,61998.0,0.0,0.0,0.0,215964.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260084079,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,69532.0,52703.0,43093.0,Pta California Congress Of Parents Teachers & Students Inc,Monroe Elementary School Pta
202006.0,2020.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=06_2021_prefixes_94-95%2F943078190_202006_990EZ_2021060218241378.pdf,2022-04-05T21:25:05.143Z,37106.0,22033.0,96275.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,67363.0,,0.0,0.0,0.0,95996.0,943078190,28000.0,5401.0,0.0,0.0,0.0,0.0,0.0,3233.0,219.0,0.0,0.0,0.0,691.0,37106.0,22033.0,15073.0,-50.0,96275.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,4185 Sutro Elementary Pta
201906.0,2019.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=01_2020_prefixes_93-94%2F943078190_201906_990EZ_2020011317021231.pdf,2022-04-05T21:16:41.310Z,53768.0,46501.0,81252.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13729.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,39363.0,,0.0,0.0,0.0,58671.0,943078190,39363.0,0.0,0.0,0.0,0.0,0.0,0.0,17569.0,3840.0,1740.0,1064.0,676.0,0.0,53768.0,46501.0,7267.0,0.0,81252.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,4185 Sutro Elementary Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943078190,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,122309.0,67620.0,63380.0,Pta California Congress Of Parents Teachers & Students Inc,4185 Sutro Elementary Pta
202306.0,2023.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_01_2024_prefixes_94-95%2F946171220_202306_990EZ_2024011722241583.pdf,2024-08-28T20:25:18.132Z,46200.0,69386.0,90772.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,2,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,946171220,39046.0,6447.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46200.0,69386.0,-23186.0,0.0,90772.0,,0.0,0.0,0.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,301 Aptos Middle School Pta
202206.0,2022.0,1.0,,2023-08-07T19:53:45.779Z,78685.0,80298.0,113958.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7993.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,78685.0,,0.0,0.0,38.0,78723.0,946171220,69376.0,0.0,1316.0,0.0,0.0,0.0,0.0,11553.0,3560.0,0.0,0.0,0.0,0.0,78685.0,80298.0,-1613.0,38.0,113958.0,,0.0,0.0,0.0,0.0,0.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,301 Aptos Middle School Pta
202006.0,2020.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=06_2021_prefixes_94-95%2F946171220_202006_990EZ_2021060218241663.pdf,2022-04-05T21:24:50.763Z,87621.0,59393.0,81431.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,222755.0,,0.0,0.0,0.0,247476.0,946171220,84695.0,0.0,2605.0,0.0,0.0,0.0,0.0,5317.0,4996.0,0.0,0.0,0.0,0.0,87621.0,59393.0,28228.0,0.0,81431.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,301 Aptos Middle School Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946171220,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,114752.0,73197.0,70147.0,Pta California Congress Of Parents Teachers & Students Inc,301 Aptos Middle School Pta
202306.0,2023.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_12_2023_prefixes_94-99%2F946173249_202306_990EZ_2023121422119319.pdf,2024-08-28T20:25:18.132Z,160905.0,161396.0,196916.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2372.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,557541.0,,0.0,0.0,83.0,685664.0,946173249,157637.0,0.0,756.0,6.0,0.0,0.0,0.0,0.0,2372.0,32022.0,27144.0,4878.0,0.0,160905.0,161396.0,-491.0,0.0,196916.0,,0.0,0.0,0.0,0.0,128040.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
202206.0,2022.0,1.0,,2023-08-07T19:53:45.779Z,146637.0,72562.0,197407.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1106.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,523047.0,,0.0,0.0,94.0,652739.0,946173249,142521.0,0.0,593.0,10.0,0.0,0.0,0.0,0.0,1106.0,28575.0,23956.0,4619.0,0.0,146637.0,72562.0,74075.0,0.0,197407.0,,0.0,0.0,0.0,0.0,129598.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
202106.0,2021.0,1.0,,2023-08-07T19:53:45.779Z,33651.0,51086.0,123184.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,513514.0,,0.0,0.0,99.0,648295.0,946173249,33037.0,0.0,557.0,8.0,0.0,0.0,0.0,0.0,0.0,8496.0,8447.0,49.0,0.0,33651.0,51086.0,-17435.0,0.0,123184.0,,0.0,0.0,0.0,0.0,134682.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
202006.0,2020.0,1.0,,2023-08-07T19:53:45.779Z,121842.0,98394.0,140619.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2783.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,602397.0,,0.0,0.0,106.0,744811.0,946173249,118327.0,0.0,1801.0,21.0,0.0,0.0,0.0,0.0,2783.0,26213.0,21737.0,4476.0,0.0,121842.0,98394.0,23448.0,-17021.0,140619.0,,0.0,0.0,0.0,0.0,142308.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201906.0,2019.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=06_2020_prefixes_87-95%2F946173249_201906_990EZ_2020061617192368.pdf,2022-04-05T21:21:46.213Z,104993.0,103231.0,135905.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,548928.0,,0.0,0.0,100.0,684166.0,946173249,100806.0,0.0,1505.0,38.0,0.0,0.0,0.0,0.0,0.0,32733.0,30091.0,2643.0,0.0,104993.0,103231.0,1762.0,0.0,135905.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201806.0,2018.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=12_2018_prefixes_94-95%2F946173249_201806_990EZ_2018121716012973.pdf,2021-09-13T17:59:10.016Z,132152.0,99175.0,132771.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3169.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,505881.0,,0.0,0.0,77.0,622756.0,946173249,122696.0,1075.0,1202.0,17.0,0.0,0.0,0.0,3169.0,0.0,29336.0,25366.0,3970.0,23.0,132152.0,99175.0,32978.0,-5991.0,132771.0,0.0,0.0,0.0,0.0,0.0,116798.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201706.0,2017.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=07_2018_prefixes_91-99%2F946173249_201706_990EZ_2018071715517176.pdf,2021-09-13T17:58:08.408Z,136933.0,110914.0,105784.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,420790.0,,0.0,0.0,75.0,523538.0,946173249,132473.0,0.0,1783.0,15.0,0.0,0.0,0.0,2790.0,0.0,30869.0,31016.0,-147.0,19.0,136933.0,110914.0,26019.0,0.0,105784.0,0.0,0.0,0.0,0.0,0.0,98120.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201606.0,2016.0,1.0,,2021-09-13T18:29:35.292Z,121168.0,96882.0,79764.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,327481.0,,0.0,0.0,78.0,412368.0,946173249,120815.0,1180.0,1662.0,15.0,0.0,0.0,0.0,0.0,0.0,14943.0,17417.0,-2474.0,-30.0,121168.0,96882.0,24286.0,0.0,79763.0,0.0,0.0,0.0,0.0,0.0,75773.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201506.0,2015.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2016_01_EO%2F13-120257_94121_946173249.pdf,2017-06-30T00:41:31.001Z,67958.0,60376.0,55478.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-559.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,245442.0,,0.0,0.0,86.0,327495.0,946173249,64549.0,325.0,2020.0,15.0,0.0,0.0,0.0,0.0,559.0,18718.0,17140.0,1579.0,30.0,67958.0,60376.0,7581.0,0.0,55478.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201406.0,2014.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2014_11_EO%2F94-6173249_990EZ_201406.pdf,2017-06-30T00:27:00.531Z,58958.0,88554.0,47896.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,221208.0,,0.0,0.0,129.0,293274.0,946173249,57333.0,0.0,1933.0,15.0,0.0,0.0,0.0,0.0,600.0,14394.0,14117.0,277.0,0.0,58958.0,88554.0,-29596.0,329.0,47896.0,0.0,0.0,0.0,0.0,0.0,55857.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201306.0,2013.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_12_EO%2F94-6173249_990EZ_201306.pdf,2017-06-30T00:10:51.720Z,59624.0,46098.0,76818.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18705.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,203293.0,,0.0,0.0,142.0,269336.0,946173249,37393.0,0.0,1245.0,15.0,0.0,0.0,0.0,19455.0,750.0,9654.0,7558.0,2096.0,170.0,59624.0,46098.0,13526.0,0.0,76818.0,0.0,0.0,0.0,0.0,0.0,48149.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201206.0,2012.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_06_EO%2F94-6173249_990EZ_201206.pdf,2017-06-29T23:55:06.858Z,56560.0,64341.0,63292.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15717.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,209846.0,,0.0,0.0,287.0,262720.0,946173249,37952.0,0.0,2410.0,18.0,0.0,0.0,0.0,16284.0,567.0,15809.0,15346.0,463.0,0.0,56560.0,64341.0,-7781.0,0.0,63292.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
201106.0,2011.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F94-6173249_990EZ_201106.pdf,2017-06-29T23:40:16.829Z,45038.0,43634.0,71073.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4367.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,223477.0,,0.0,0.0,442.0,267310.0,946173249,37768.0,0.0,2669.0,23.0,0.0,0.0,0.0,4367.0,0.0,8991.0,9094.0,-103.0,314.0,45038.0,43634.0,1404.0,0.0,71073.0,0.0,0.0,0.0,0.0,0.0,34597.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946173249,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,218979.0,233995.0,191424.0,Pta California Congress Of Parents Teachers & Students Inc,328 Presidio Middle School Ptsa
202406.0,2024.0,0.0,,2025-08-05T16:11:11.864Z,183949.0,277197.0,297008.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,54938.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157112.0,29670.0,127442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297008.0,9,0.0,0.0,0.0,0.0,0.0,416424.0,682303.0,0.0,0.0,0.0,1098727.0,943220822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Font Pta
202306.0,2023.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_12_2023_prefixes_92-94%2F943220822_202306_990EZ_2023121422125610.pdf,2024-08-28T20:25:16.976Z,133075.0,136034.0,390256.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74924.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,398263.0,,0.0,0.0,46.0,1142311.0,943220822,56811.0,1340.0,0.0,0.0,0.0,0.0,0.0,94891.0,19967.0,0.0,0.0,0.0,0.0,133075.0,136034.0,-2959.0,0.0,390256.0,,0.0,0.0,0.0,0.0,744002.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Font Pta
202206.0,2022.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_94-99%2F943220822_202206_990EZ_2023060821412426.pdf,2024-08-28T20:25:16.976Z,189302.0,19459.0,393215.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,111488.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,394084.0,,0.0,0.0,92.0,1240474.0,943220822,76316.0,1498.0,0.0,0.0,0.0,0.0,0.0,122056.0,10568.0,0.0,0.0,0.0,0.0,189302.0,19459.0,169843.0,0.0,393215.0,,0.0,0.0,0.0,0.0,846298.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Font Pta
