school_id,program_code,application_year,grade,choice_lower,choice_upper,requests
456,GE,2024,3,2,2,1
456,GE,2024,4,2,2,1
456,GE,2024,5,2,2,2
456,SB,2024,K,2,2,14
618,SE,2024,K,2,2,15
618,SN,2024,K,2,2,13
618,SN,2024,1,2,2,1
618,SN,2024,2,2,2,1
618,SN,2024,3,2,2,2
618,SN,2024,4,2,2,1
618,SN,2024,6,2,2,34
618,SN,2024,8,2,2,1
764,CA,2024,13,2,2,1
764,GE,2024,9,2,2,128
764,GE,2024,10,2,2,1
764,GE,2024,12,2,2,1
764,MM,2024,9,2,2,1
449,FB,2024,K,2,2,6
449,FB,2024,1,2,2,1
449,GE,2024,TK,2,2,5
449,GE,2024,K,2,2,23
449,GE,2024,1,2,2,1
449,GE,2024,2,2,2,1
449,GE,2024,4,2,2,1
449,GE,2024,6,2,2,10
625,GE,2024,TK,2,2,4
625,GE,2024,K,2,2,9
625,GE,2024,4,2,2,1
603,GE,2024,TK,2,2,14
603,GE,2024,K,2,2,16
603,GE,2024,1,2,2,2
603,GE,2024,3,2,2,1
603,GE,2024,4,2,2,1
603,SB,2024,K,2,2,16
603,SB,2024,1,2,2,1
603,SB,2024,2,2,2,1
603,SB,2024,4,2,2,1
603,SB,2024,5,2,2,1
872,GE,2024,K,2,2,29
872,GE,2024,1,2,2,1
872,GE,2024,3,2,2,2
509,CE,2024,TK,2,2,24
509,CE,2024,K,2,2,44
509,CE,2024,1,2,2,4
509,CN,2024,TK,2,2,9
509,CN,2024,K,2,2,21
509,CN,2024,1,2,2,2
509,CN,2024,2,2,2,1
478,GE,2024,K,2,2,107
478,GE,2024,1,2,2,6
478,GE,2024,2,2,2,4
478,GE,2024,3,2,2,4
478,GE,2024,4,2,2,2
478,GE,2024,5,2,2,3
478,JB,2024,1,2,2,1
478,JB,2024,2,2,2,3
478,JB,2024,3,2,2,5
478,JB,2024,4,2,2,1
478,JE,2024,K,2,2,51
478,JN,2024,K,2,2,4
478,MM,2024,K,2,2,5
481,GE,2024,K,2,2,13
481,GE,2024,1,2,2,1
481,GE,2024,2,2,2,1
481,SB,2024,K,2,2,16
481,SB,2024,5,2,2,1
525,GE,2024,TK,2,2,13
525,GE,2024,K,2,2,12
632,AF,2024,6,2,2,3
632,ED,2024,6,2,2,1
632,GE,2024,6,2,2,112
632,GE,2024,7,2,2,1
632,GE,2024,8,2,2,1
632,MM,2024,6,2,2,5
507,GE,2024,TK,2,2,6
507,GE,2024,K,2,2,9
507,GE,2024,4,2,2,1
507,GE,2024,5,2,2,1
521,AF,2024,K,2,2,1
521,GE,2024,TK,2,2,6
521,GE,2024,K,2,2,9
521,GE,2024,4,2,2,1
529,AF,2024,6,2,2,1
529,GE,2024,6,2,2,51
529,GE,2024,8,2,2,1
529,MM,2024,6,2,2,2
529,NX,2024,6,2,2,1
529,SN,2024,6,2,2,20
539,GE,2024,TK,2,2,42
539,GE,2024,K,2,2,31
539,GE,2024,1,2,2,1
539,GE,2024,2,2,2,3
539,GE,2024,4,2,2,3
680,GE,2024,TK,2,2,19
680,GE,2024,K,2,2,25
680,GE,2024,1,2,2,1
680,GE,2024,2,2,2,1
680,GE,2024,4,2,2,1
680,SE,2024,K,2,2,16
680,SE,2024,1,2,2,2
680,SN,2024,K,2,2,13
546,GE,2024,6,2,2,66
546,GE,2024,7,2,2,1
546,GE,2024,8,2,2,1
546,MM,2024,6,2,2,1
546,NX,2024,6,2,2,2
559,CA,2024,13,2,2,1
559,ED,2024,9,2,2,1
559,GE,2024,9,2,2,229
559,GE,2024,10,2,2,8
559,GE,2024,11,2,2,4
559,GE,2024,12,2,2,2
559,MM,2024,9,2,2,1
559,NX,2024,9,2,2,15
562,AF,2024,K,2,2,2
562,CE,2024,K,2,2,3
562,CN,2024,K,2,2,2
562,CN,2024,2,2,2,3
562,CN,2024,4,2,2,1
562,CN,2024,5,2,2,1
562,GE,2024,K,2,2,16
562,GE,2024,1,2,2,2
404,AF,2024,6,2,2,5
404,GE,2024,6,2,2,326
404,GE,2024,7,2,2,7
404,GE,2024,8,2,2,7
404,MM,2024,6,2,2,2
404,MS,2024,6,2,2,2
404,SA,2024,6,2,2,3
575,GE,2024,K,2,2,27
575,GE,2024,1,2,2,1
575,GE,2024,2,2,2,2
575,GE,2024,3,2,2,1
575,GE,2024,4,2,2,1
575,GE,2024,5,2,2,1
575,SA,2024,K,2,2,1
575,SB,2024,K,2,2,6
575,SB,2024,2,2,2,1
575,SB,2024,3,2,2,1
589,GE,2024,K,2,2,49
589,GE,2024,1,2,2,5
589,GE,2024,2,2,2,7
589,GE,2024,3,2,2,4
589,GE,2024,4,2,2,1
589,GE,2024,5,2,2,1
589,SA,2024,K,2,2,2
593,GE,2024,TK,2,2,9
593,GE,2024,K,2,2,12
593,SB,2024,K,2,2,11
453,GE,2024,TK,2,2,4
453,GE,2024,K,2,2,8
453,GE,2024,4,2,2,1
453,SE,2024,K,2,2,3
453,SN,2024,K,2,2,1
453,SN,2024,1,2,2,1
614,GE,2024,TK,2,2,11
614,GE,2024,K,2,2,13
614,GE,2024,1,2,2,1
614,MM,2024,TK,2,2,1
614,MM,2024,K,2,2,2
614,SB,2024,K,2,2,10
607,CN,2024,6,2,2,17
607,GE,2024,6,2,2,258
607,GE,2024,7,2,2,6
607,GE,2024,8,2,2,3
607,MM,2024,6,2,2,2
607,SN,2024,6,2,2,36
537,MS,2024,TK,2,2,2
537,MS,2024,K,2,2,2
537,SE,2024,TK,2,2,29
537,SE,2024,K,2,2,32
537,SE,2024,1,2,2,1
537,SN,2024,TK,2,2,11
537,SN,2024,K,2,2,24
537,SN,2024,2,2,2,2
537,SN,2024,3,2,2,1
537,SN,2024,4,2,2,2
644,AF,2024,K,2,2,6
644,AF,2024,2,2,2,1
644,GE,2024,K,2,2,26
644,GE,2024,1,2,2,2
644,GE,2024,2,2,2,4
644,GE,2024,3,2,2,3
644,GE,2024,4,2,2,1
644,GE,2024,5,2,2,1
757,GE,2024,9,2,2,39
757,GE,2024,10,2,2,2
757,MM,2024,9,2,2,1
757,MS,2024,9,2,2,1
544,GE,2024,TK,2,2,47
544,GE,2024,K,2,2,48
544,GE,2024,1,2,2,2
544,GE,2024,2,2,2,2
544,GE,2024,3,2,2,3
544,GE,2024,4,2,2,3
544,GE,2024,5,2,2,1
838,GE,2024,TK,2,2,3
838,GE,2024,K,2,2,11
838,GE,2024,1,2,2,1
838,GE,2024,2,2,2,1
838,ME,2024,K,2,2,16
838,ME,2024,1,2,2,2
838,MN,2024,K,2,2,13
710,GE,2024,6,2,2,44
710,MM,2024,6,2,2,1
664,GE,2024,K,2,2,33
664,GE,2024,1,2,2,2
664,GE,2024,2,2,2,3
664,GE,2024,3,2,2,3
664,GE,2024,4,2,2,2
664,GE,2024,5,2,2,1
670,AF,2024,K,2,2,5
670,GE,2024,TK,2,2,27
670,GE,2024,K,2,2,13
670,GE,2024,1,2,2,3
670,GE,2024,3,2,2,1
670,GE,2024,4,2,2,2
670,GE,2024,5,2,2,2
490,CB,2024,K,2,2,15
490,CB,2024,1,2,2,1
490,CB,2024,3,2,2,1
490,GE,2024,TK,2,2,31
490,GE,2024,K,2,2,69
490,GE,2024,1,2,2,2
490,GE,2024,2,2,2,2
490,GE,2024,4,2,2,2
490,GE,2024,5,2,2,5
676,GE,2024,K,2,2,104
676,GE,2024,1,2,2,8
676,GE,2024,2,2,2,11
676,GE,2024,3,2,2,5
676,GE,2024,4,2,2,11
676,GE,2024,5,2,2,8
676,GE,2024,6,2,2,190
676,GE,2024,7,2,2,11
676,GE,2024,8,2,2,5
676,MS,2024,K,2,2,1
676,MS,2024,6,2,2,2
634,GE,2024,6,2,2,93
634,GE,2024,7,2,2,5
634,GE,2024,8,2,2,1
634,MM,2024,6,2,2,1
634,MM,2024,8,2,2,1
634,SN,2024,6,2,2,51
479,GE,2024,K,2,2,98
479,GE,2024,1,2,2,3
479,GE,2024,2,2,2,8
479,GE,2024,3,2,2,5
479,GE,2024,4,2,2,4
479,GE,2024,5,2,2,3
479,GE,2024,6,2,2,75
479,GE,2024,7,2,2,2
479,GE,2024,8,2,2,2
479,KE,2024,K,2,2,18
479,KE,2024,1,2,2,2
479,KN,2024,K,2,2,1
479,KN,2024,1,2,2,1
405,AF,2024,9,2,2,5
405,AF,2024,10,2,2,1
405,ED,2024,9,2,2,1
405,GE,2024,9,2,2,824
405,GE,2024,10,2,2,14
405,GE,2024,11,2,2,11
405,GE,2024,12,2,2,2
405,MM,2024,9,2,2,3
405,MM,2024,10,2,2,2
405,MM,2024,11,2,2,1
405,MS,2024,9,2,2,3
405,NX,2024,10,2,2,1
405,SA,2024,9,2,2,5
691,FB,2024,K,2,2,1
691,FB,2024,1,2,2,1
691,GE,2024,TK,2,2,8
691,GE,2024,K,2,2,14
691,GE,2024,2,2,2,1
691,GE,2024,5,2,2,1
691,MM,2024,K,2,2,1
691,SB,2024,K,2,2,11
691,SB,2024,1,2,2,1
691,SB,2024,2,2,2,1
691,SB,2024,3,2,2,1
691,SB,2024,4,2,2,2
691,SB,2024,5,2,2,1
697,AF,2024,9,2,2,5
697,AF,2024,10,2,2,1
697,AF,2024,11,2,2,1
697,CA,2024,13,2,2,5
697,GE,2024,9,2,2,256
697,MM,2024,9,2,2,7
697,MS,2024,9,2,2,1
830,GE,2024,TK,2,2,2
830,GE,2024,K,2,2,2
708,AF,2024,7,2,2,1
708,CN,2024,6,2,2,8
708,GE,2024,6,2,2,122
708,GE,2024,7,2,2,4
708,MM,2024,6,2,2,1
853,CA,2024,13,2,2,2
853,ED,2024,9,2,2,1
853,GE,2024,9,2,2,39
853,GE,2024,10,2,2,1
853,GE,2024,12,2,2,1
853,MM,2024,9,2,2,2
853,NX,2024,9,2,2,9
714,SE,2024,K,2,2,9
714,SE,2024,1,2,2,1
714,SN,2024,K,2,2,7
714,SN,2024,2,2,2,1
549,GE,2024,TK,2,2,26
549,GE,2024,K,2,2,45
549,GE,2024,1,2,2,1
549,GE,2024,3,2,2,3
718,AF,2024,K,2,2,2
718,AF,2024,3,2,2,1
718,GE,2024,TK,2,2,33
718,GE,2024,K,2,2,39
718,GE,2024,1,2,2,1
718,GE,2024,2,2,2,3
718,GE,2024,4,2,2,1
718,GE,2024,5,2,2,1
950,GE,2024,TK,2,2,2
950,MM,2024,TK,2,2,3
505,GE,2024,K,2,2,27
505,GE,2024,2,2,2,1
722,AF,2024,K,2,2,1
722,GE,2024,TK,2,2,2
722,GE,2024,K,2,2,25
722,GE,2024,1,2,2,2
722,GE,2024,2,2,2,4
724,NS,2024,K,2,2,1
724,SE,2024,TK,2,2,16
724,SN,2024,TK,2,2,4
725,CA,2024,13,2,2,4
725,GE,2024,9,2,2,127
725,GE,2024,10,2,2,4
725,GE,2024,11,2,2,1
725,GE,2024,12,2,2,2
725,MM,2024,9,2,2,3
725,MS,2024,9,2,2,1
725,NX,2024,9,2,2,10
725,SA,2024,9,2,2,2
729,CB,2024,K,2,2,6
729,CB,2024,2,2,2,1
729,GE,2024,K,2,2,40
729,GE,2024,1,2,2,1
729,GE,2024,2,2,2,3
729,GE,2024,3,2,2,2
729,GE,2024,4,2,2,2
729,SE,2024,K,2,2,18
729,SN,2024,K,2,2,14
729,SN,2024,2,2,2,1
729,SN,2024,3,2,2,1
723,CB,2024,K,2,2,3
723,GE,2024,K,2,2,14
723,GE,2024,2,2,2,1
723,GE,2024,3,2,2,2
723,SB,2024,K,2,2,15
723,SB,2024,1,2,2,1
723,SB,2024,4,2,2,1
723,SB,2024,5,2,2,2
650,GE,2024,TK,2,2,11
650,GE,2024,K,2,2,11
650,GE,2024,1,2,2,2
650,GE,2024,3,2,2,1
650,SB,2024,K,2,2,2
650,SB,2024,4,2,2,1
735,GE,2024,K,2,2,46
735,GE,2024,1,2,2,4
735,GE,2024,2,2,2,3
735,GE,2024,3,2,2,2
735,GE,2024,4,2,2,3
735,GE,2024,5,2,2,1
928,GE,2024,TK,2,2,37
651,CA,2024,13,2,2,2
651,GE,2024,9,2,2,76
651,GE,2024,11,2,2,1
651,GE,2024,12,2,2,1
651,MM,2024,9,2,2,1
746,GE,2024,TK,2,2,35
746,GE,2024,K,2,2,38
746,GE,2024,1,2,2,1
746,GE,2024,2,2,2,2
746,GE,2024,3,2,2,3
746,GE,2024,4,2,2,3
746,ME,2024,K,2,2,18
746,ME,2024,1,2,2,2
746,MN,2024,K,2,2,29
746,MN,2024,3,2,2,1
746,MN,2024,4,2,2,1
638,CB,2024,K,2,2,4
638,GE,2024,TK,2,2,5
638,GE,2024,K,2,2,16
786,AF,2024,TK,2,2,4
786,AF,2024,K,2,2,2
786,GE,2024,TK,2,2,7
786,GE,2024,K,2,2,7
786,GE,2024,1,2,2,1
786,GE,2024,4,2,2,1
786,JB,2024,2,2,2,1
786,JE,2024,K,2,2,10
569,GE,2024,K,2,2,109
569,GE,2024,1,2,2,6
569,GE,2024,2,2,2,6
569,GE,2024,3,2,2,3
569,GE,2024,4,2,2,4
569,GE,2024,5,2,2,3
569,MM,2024,K,2,2,7
778,AF,2024,6,2,2,3
778,GE,2024,6,2,2,300
778,GE,2024,7,2,2,8
778,GE,2024,8,2,2,6
778,JB,2024,6,2,2,11
778,MM,2024,6,2,2,6
778,MM,2024,8,2,2,1
778,MS,2024,6,2,2,2
790,GE,2024,TK,2,2,7
790,GE,2024,K,2,2,11
790,GE,2024,2,2,2,1
790,GE,2024,3,2,2,2
760,GE,2024,K,2,2,10
760,GE,2024,6,2,2,19
760,GE,2024,7,2,2,1
760,MM,2024,K,2,2,3
760,SE,2024,K,2,2,2
760,SE,2024,1,2,2,1
760,SN,2024,K,2,2,3
760,SN,2024,2,2,2,2
965,GE,2024,TK,2,2,7
796,GE,2024,TK,2,2,64
796,GE,2024,K,2,2,63
796,GE,2024,1,2,2,7
796,GE,2024,2,2,2,5
796,GE,2024,3,2,2,4
796,GE,2024,5,2,2,3
796,GE,2024,6,2,2,59
796,GE,2024,7,2,2,5
796,GE,2024,8,2,2,1
797,AF,2024,6,2,2,2
797,CN,2024,6,2,2,27
797,CN,2024,7,2,2,1
797,GE,2024,6,2,2,298
797,GE,2024,7,2,2,7
797,GE,2024,8,2,2,8
797,MM,2024,6,2,2,2
797,SA,2024,6,2,2,1
816,GE,2024,TK,2,2,9
816,GE,2024,K,2,2,14
816,MM,2024,K,2,2,1
816,SB,2024,K,2,2,11
816,SB,2024,3,2,2,1
816,SB,2024,4,2,2,2
816,SB,2024,5,2,2,1
955,GE,2024,TK,2,2,20
656,GE,2024,TK,2,2,17
656,GE,2024,K,2,2,15
656,GE,2024,3,2,2,2
656,SB,2024,K,2,2,9
656,SB,2024,3,2,2,1
493,GE,2024,K,2,2,11
493,GE,2024,1,2,2,1
493,GE,2024,2,2,2,2
493,GE,2024,3,2,2,2
493,GE,2024,4,2,2,2
493,GE,2024,5,2,2,1
493,GE,2024,6,2,2,38
493,GE,2024,7,2,2,1
621,GX,2024,9,2,2,3
621,NS,2024,9,2,2,2
621,NX,2024,9,2,2,9
814,GE,2024,K,2,2,40
814,GE,2024,1,2,2,6
814,GE,2024,3,2,2,1
814,GE,2024,4,2,2,4
814,GE,2024,5,2,2,1
820,GE,2024,TK,2,2,7
820,GE,2024,K,2,2,8
820,GE,2024,4,2,2,1
823,AF,2024,K,2,2,4
823,GE,2024,K,2,2,48
823,GE,2024,1,2,2,4
823,GE,2024,2,2,2,2
823,GE,2024,3,2,2,2
823,GE,2024,4,2,2,1
488,GE,2024,K,2,2,32
488,GE,2024,1,2,2,3
488,GE,2024,2,2,2,2
488,GE,2024,3,2,2,2
488,GE,2024,4,2,2,4
834,GE,2024,TK,2,2,11
834,GE,2024,K,2,2,9
782,GE,2024,TK,2,2,68
782,GE,2024,K,2,2,53
782,GE,2024,1,2,2,6
782,GE,2024,2,2,2,3
782,GE,2024,3,2,2,5
782,GE,2024,4,2,2,7
782,GE,2024,5,2,2,4
782,MM,2024,TK,2,2,4
782,MM,2024,K,2,2,4
915,GE,2024,TK,2,2,10
842,GE,2024,K,2,2,51
842,GE,2024,1,2,2,1
842,GE,2024,2,2,2,2
842,GE,2024,3,2,2,2
842,MS,2024,K,2,2,1
750,GE,2024,K,2,2,147
750,GE,2024,1,2,2,11
750,GE,2024,2,2,2,12
750,GE,2024,3,2,2,10
750,GE,2024,4,2,2,7
750,GE,2024,5,2,2,9
750,SA,2024,K,2,2,2
848,CB,2024,K,2,2,2
848,GE,2024,TK,2,2,21
848,GE,2024,K,2,2,31
848,GE,2024,1,2,2,1
848,GE,2024,3,2,2,1
513,AF,2024,K,2,2,1
513,CB,2024,K,2,2,10
513,CB,2024,3,2,2,1
513,GE,2024,K,2,2,19
513,GE,2024,3,2,2,1
513,GE,2024,4,2,2,1
513,SB,2024,K,2,2,7
513,SB,2024,1,2,2,1
859,AF,2024,K,2,2,1
859,GE,2024,TK,2,2,5
859,GE,2024,K,2,2,10
832,AO,2024,9,2,2,1
832,GE,2024,9,2,2,36
832,GE,2024,10,2,2,2
832,GE,2024,11,2,2,3
832,GE,2024,12,2,2,5
997,GE,2024,TK,2,2,9
997,MM,2024,TK,2,2,5
997,MS,2024,TK,2,2,2
862,CB,2024,K,2,2,29
862,CB,2024,1,2,2,1
862,CB,2024,2,2,2,2
862,GE,2024,K,2,2,87
862,GE,2024,1,2,2,5
862,GE,2024,2,2,2,5
862,GE,2024,3,2,2,3
862,GE,2024,4,2,2,3
862,GE,2024,5,2,2,1
867,CB,2024,K,2,2,1
867,GE,2024,TK,2,2,9
867,GE,2024,K,2,2,13
867,GE,2024,1,2,2,1
867,GE,2024,2,2,2,1
867,GE,2024,3,2,2,1
868,GE,2024,6,2,2,36
868,GE,2024,7,2,2,2
868,GE,2024,8,2,2,2
785,CA,2024,13,2,2,2
785,GE,2024,9,2,2,139
785,GE,2024,10,2,2,4
785,GE,2024,11,2,2,2
785,GE,2024,12,2,2,1
785,MM,2024,9,2,2,4
571,ED,2024,9,2,2,3
571,GE,2024,9,2,2,602
571,GE,2024,10,2,2,15
571,GE,2024,11,2,2,11
571,GE,2024,12,2,2,5
571,MM,2024,9,2,2,8
571,MS,2024,9,2,2,2
497,GE,2024,K,2,2,33
497,GE,2024,1,2,2,1
497,GE,2024,3,2,2,2
497,GE,2024,4,2,2,2
497,SE,2024,K,2,2,19
497,SN,2024,K,2,2,12
497,SN,2024,1,2,2,2
497,SN,2024,2,2,2,1
876,CE,2024,K,2,2,34
876,CE,2024,1,2,2,4
876,CN,2024,K,2,2,20
876,CN,2024,1,2,2,1
876,CN,2024,3,2,2,1
876,CN,2024,4,2,2,2
876,GE,2024,TK,2,2,81
876,GE,2024,K,2,2,84
876,GE,2024,1,2,2,8
876,GE,2024,2,2,2,3
876,GE,2024,3,2,2,6
876,GE,2024,4,2,2,5
876,GE,2024,5,2,2,3
801,GE,2024,K,2,2,33
801,GE,2024,1,2,2,1
801,GE,2024,3,2,2,1
801,GE,2024,4,2,2,1
801,GE,2024,5,2,2,2
801,SA,2024,K,2,2,1
485,CE,2024,K,2,2,37
485,CE,2024,1,2,2,7
485,CN,2024,2,2,2,1
485,CN,2024,3,2,2,1
485,CN,2024,4,2,2,2
485,CN,2024,6,2,2,12
485,CN,2024,8,2,2,1
485,CT,2024,K,2,2,52
485,CT,2024,1,2,2,3
441,BA,2024,13,3,3,1
441,CA,2024,13,3,3,1
442,CA,2024,13,3,3,4
413,GE,2024,K,3,3,57
413,GE,2024,1,3,3,2
413,GE,2024,2,3,3,1
413,GE,2024,3,3,3,4
413,GE,2024,4,3,3,1
413,GE,2024,5,3,3,2
413,SA,2024,K,3,3,1
420,GE,2024,TK,3,3,58
420,GE,2024,K,3,3,45
420,GE,2024,1,3,3,4
420,GE,2024,2,3,3,4
420,GE,2024,3,3,3,4
420,GE,2024,4,3,3,1
420,MS,2024,K,3,3,2
420,SE,2024,K,3,3,40
420,SN,2024,K,3,3,11
420,SN,2024,1,3,3,2
420,SN,2024,5,3,3,1
431,GE,2024,6,3,3,185
431,GE,2024,7,3,3,4
431,GE,2024,8,3,3,2
431,MM,2024,6,3,3,4
431,MN,2024,6,3,3,6
903,GE,2024,TK,3,3,8
435,AF,2024,K,3,3,2
435,GE,2024,TK,3,3,20
435,GE,2024,K,3,3,70
435,GE,2024,1,3,3,4
435,GE,2024,2,3,3,4
435,GE,2024,3,3,3,2
435,GE,2024,4,3,3,1
815,GE,2024,9,3,3,53
815,GE,2024,10,3,3,1
815,GE,2024,12,3,3,1
439,CA,2024,13,3,3,7
439,GE,2024,9,3,3,294
439,GE,2024,10,3,3,6
439,GE,2024,11,3,3,2
439,GE,2024,12,3,3,5
439,MM,2024,9,3,3,4
858,GE,2024,6,3,3,45
858,GE,2024,8,3,3,1
456,GE,2024,TK,3,3,9
456,GE,2024,K,3,3,8
456,GE,2024,1,3,3,1
456,SB,2024,K,3,3,13
456,SB,2024,3,3,3,1
456,SB,2024,4,3,3,1
456,SB,2024,5,3,3,1
618,MM,2024,K,3,3,2
618,SE,2024,K,3,3,21
618,SE,2024,1,3,3,2
618,SN,2024,K,3,3,19
618,SN,2024,1,3,3,2
618,SN,2024,2,3,3,2
618,SN,2024,3,3,3,2
618,SN,2024,6,3,3,32
764,CA,2024,13,3,3,4
764,GE,2024,9,3,3,118
764,GE,2024,10,3,3,1
764,MM,2024,9,3,3,3
764,MS,2024,9,3,3,1
449,FB,2024,K,3,3,1
449,GE,2024,TK,3,3,5
449,GE,2024,K,3,3,10
449,GE,2024,2,3,3,1
449,GE,2024,6,3,3,12
625,GE,2024,TK,3,3,4
625,GE,2024,K,3,3,3
603,GE,2024,TK,3,3,9
603,GE,2024,K,3,3,20
603,GE,2024,1,3,3,1
603,GE,2024,3,3,3,1
603,GE,2024,5,3,3,1
603,SB,2024,K,3,3,15
603,SB,2024,1,3,3,3
603,SB,2024,3,3,3,1
603,SB,2024,4,3,3,3
603,SB,2024,5,3,3,1
872,GE,2024,K,3,3,36
872,GE,2024,1,3,3,1
872,GE,2024,2,3,3,1
872,GE,2024,4,3,3,2
872,GE,2024,5,3,3,3
509,CE,2024,TK,3,3,14
509,CE,2024,K,3,3,28
509,CE,2024,1,3,3,2
509,CN,2024,TK,3,3,4
509,CN,2024,K,3,3,20
509,CN,2024,3,3,3,1
478,GE,2024,K,3,3,96
478,GE,2024,1,3,3,1
478,GE,2024,2,3,3,9
478,GE,2024,3,3,3,8
478,GE,2024,4,3,3,5
478,GE,2024,5,3,3,1
478,JB,2024,1,3,3,3
478,JB,2024,2,3,3,3
478,JB,2024,3,3,3,1
478,JB,2024,5,3,3,1
478,JE,2024,K,3,3,37
478,MM,2024,K,3,3,4
481,GE,2024,K,3,3,8
481,SB,2024,K,3,3,12
481,SB,2024,2,3,3,1
525,GE,2024,TK,3,3,8
525,GE,2024,K,3,3,13
525,GE,2024,1,3,3,1
525,GE,2024,4,3,3,2
632,AF,2024,6,3,3,3
632,AF,2024,7,3,3,1
632,GE,2024,6,3,3,85
632,GE,2024,7,3,3,1
632,GE,2024,8,3,3,2
632,MM,2024,6,3,3,3
632,MS,2024,6,3,3,1
507,GE,2024,TK,3,3,2
507,GE,2024,K,3,3,10
507,GE,2024,2,3,3,3
507,GE,2024,3,3,3,1
507,GE,2024,4,3,3,1
521,AF,2024,TK,3,3,2
521,AF,2024,K,3,3,2
521,GE,2024,TK,3,3,7
521,GE,2024,K,3,3,9
521,GE,2024,3,3,3,1
521,GE,2024,4,3,3,1
529,GE,2024,6,3,3,43
529,GE,2024,7,3,3,1
529,MM,2024,6,3,3,2
529,NX,2024,6,3,3,3
529,SN,2024,6,3,3,31
529,SN,2024,8,3,3,2
539,GE,2024,TK,3,3,49
539,GE,2024,K,3,3,38
539,GE,2024,1,3,3,2
539,GE,2024,2,3,3,1
539,GE,2024,4,3,3,1
539,GE,2024,5,3,3,2
680,GE,2024,TK,3,3,22
680,GE,2024,K,3,3,15
680,GE,2024,2,3,3,1
680,GE,2024,3,3,3,1
680,SE,2024,K,3,3,17
680,SN,2024,K,3,3,19
680,SN,2024,1,3,3,1
546,GE,2024,6,3,3,58
546,GE,2024,7,3,3,1
546,MM,2024,6,3,3,1
546,NX,2024,6,3,3,1
546,SA,2024,6,3,3,2
559,CA,2024,13,3,3,1
559,ED,2024,9,3,3,1
559,GE,2024,9,3,3,309
559,GE,2024,10,3,3,2
559,GE,2024,11,3,3,6
559,GE,2024,12,3,3,4
559,MM,2024,9,3,3,3
559,MS,2024,9,3,3,2
559,NX,2024,9,3,3,2
559,NX,2024,10,3,3,1
562,AF,2024,K,3,3,1
562,CE,2024,K,3,3,8
562,CN,2024,K,3,3,2
562,GE,2024,K,3,3,17
404,AF,2024,6,3,3,4
404,GE,2024,6,3,3,276
404,GE,2024,7,3,3,8
404,GE,2024,8,3,3,6
404,MM,2024,6,3,3,4
575,GE,2024,K,3,3,40
575,GE,2024,1,3,3,1
575,GE,2024,2,3,3,3
575,GE,2024,3,3,3,3
575,GE,2024,4,3,3,1
575,GE,2024,5,3,3,1
575,SA,2024,K,3,3,1
575,SB,2024,K,3,3,9
575,SB,2024,3,3,3,1
589,GE,2024,K,3,3,43
589,GE,2024,1,3,3,4
589,GE,2024,2,3,3,3
589,GE,2024,3,3,3,2
589,GE,2024,4,3,3,4
589,GE,2024,5,3,3,4
589,SA,2024,K,3,3,1
593,GE,2024,TK,3,3,5
593,GE,2024,K,3,3,10
593,GE,2024,2,3,3,1
593,GE,2024,4,3,3,1
593,SB,2024,K,3,3,8
593,SB,2024,3,3,3,1
453,GE,2024,TK,3,3,1
453,GE,2024,K,3,3,3
453,SE,2024,K,3,3,6
453,SE,2024,1,3,3,1
453,SN,2024,K,3,3,2
453,SN,2024,3,3,3,1
614,GE,2024,TK,3,3,14
614,GE,2024,K,3,3,12
614,GE,2024,3,3,3,1
614,MM,2024,K,3,3,6
614,SB,2024,K,3,3,11
607,CN,2024,6,3,3,15
607,GE,2024,6,3,3,251
607,GE,2024,7,3,3,5
607,GE,2024,8,3,3,3
607,MM,2024,6,3,3,2
607,SN,2024,6,3,3,30
537,MS,2024,K,3,3,1
537,SE,2024,TK,3,3,18
537,SE,2024,K,3,3,25
537,SN,2024,TK,3,3,1
537,SN,2024,K,3,3,15
537,SN,2024,1,3,3,1
537,SN,2024,2,3,3,2
537,SN,2024,4,3,3,1
644,AF,2024,K,3,3,1
644,GE,2024,K,3,3,50
644,GE,2024,1,3,3,3
644,GE,2024,2,3,3,3
644,GE,2024,3,3,3,2
644,GE,2024,4,3,3,2
644,GE,2024,5,3,3,1
757,AF,2024,9,3,3,1
757,GE,2024,9,3,3,50
757,GE,2024,12,3,3,1
757,MM,2024,9,3,3,2
544,GE,2024,TK,3,3,43
544,GE,2024,K,3,3,44
544,GE,2024,1,3,3,7
544,GE,2024,2,3,3,1
544,GE,2024,3,3,3,1
544,GE,2024,4,3,3,7
544,GE,2024,5,3,3,2
544,MS,2024,K,3,3,1
838,GE,2024,TK,3,3,16
838,GE,2024,K,3,3,8
838,GE,2024,3,3,3,1
838,ME,2024,K,3,3,10
838,MN,2024,K,3,3,6
838,MN,2024,4,3,3,1
710,GE,2024,6,3,3,42
710,GE,2024,8,3,3,1
710,MM,2024,6,3,3,1
664,GE,2024,K,3,3,42
664,GE,2024,1,3,3,1
664,GE,2024,2,3,3,2
664,GE,2024,4,3,3,2
670,AF,2024,K,3,3,3
670,AF,2024,2,3,3,1
670,GE,2024,TK,3,3,31
670,GE,2024,K,3,3,20
670,GE,2024,2,3,3,2
490,CB,2024,K,3,3,5
490,GE,2024,TK,3,3,8
490,GE,2024,K,3,3,15
490,GE,2024,1,3,3,1
490,GE,2024,4,3,3,1
676,GE,2024,K,3,3,112
676,GE,2024,1,3,3,7
676,GE,2024,2,3,3,9
