school_id,program_code,grade,num_requests,choice_min,choice_max,ay
853,GE,9,14,1,1.0,15-16
853,ED,9,0,1,1.0,15-16
853,MM,9,1,1,1.0,15-16
853,MS,9,1,1,1.0,15-16
853,NX,9,5,1,1.0,15-16
853,GE,11,0,1,1.0,15-16
853,CA,13,4,1,1.0,15-16
725,GE,9,136,1,1.0,15-16
725,ED,9,0,1,1.0,15-16
725,MM,9,1,1,1.0,15-16
725,MS,9,4,1,1.0,15-16
725,NX,9,13,1,1.0,15-16
725,GE,10,5,1,1.0,15-16
725,NX,10,1,1,1.0,15-16
725,GE,11,4,1,1.0,15-16
725,GE,12,1,1,1.0,15-16
725,NX,12,1,1,1.0,15-16
725,CA,13,8,1,1.0,15-16
651,GE,9,29,1,1.0,15-16
651,SPNIMM,9,2,1,1.0,15-16
651,MM,9,1,1,1.0,15-16
651,MS,9,0,1,1.0,15-16
651,GE,10,1,1,1.0,15-16
651,CA,13,1,1,1.0,15-16
621,GE,9,4,1,1.0,15-16
621,NC,9,1,1,1.0,15-16
621,NS,9,1,1,1.0,15-16
621,NX,9,7,1,1.0,15-16
785,GE,9,109,1,1.0,15-16
785,MM,9,0,1,1.0,15-16
785,GE,10,5,1,1.0,15-16
785,GE,11,0,1,1.0,15-16
785,GE,12,0,1,1.0,15-16
785,CA,13,3,1,1.0,15-16
571,GE,9,427,1,1.0,15-16
571,ED,9,0,1,1.0,15-16
571,MM,9,5,1,1.0,15-16
571,MS,9,6,1,1.0,15-16
571,NX,9,6,1,1.0,15-16
571,GE,10,31,1,1.0,15-16
571,NX,10,0,1,1.0,15-16
571,GE,11,12,1,1.0,15-16
571,GE,12,2,1,1.0,15-16
431,GE,6,359,1,1.0,15-16
431,MNDIMM,6,52,1,1.0,15-16
431,MM,6,1,1,1.0,15-16
431,SA,6,4,1,1.0,15-16
431,GE,7,17,1,1.0,15-16
431,MNDIMM,7,2,1,1.0,15-16
431,MM,7,0,1,1.0,15-16
431,GE,8,6,1,1.0,15-16
858,GE,6,218,1,1.0,15-16
858,MM,6,0,1,1.0,15-16
618,SPNIMM,K,135,1,1.0,15-16
618,MM,K,2,1,1.0,15-16
618,SPNIMM,1,14,1,1.0,15-16
618,SPNIMM,2,9,1,1.0,15-16
618,SPNIMM,3,7,1,1.0,15-16
618,SPNIMM,4,12,1,1.0,15-16
618,SPNIMM,5,7,1,1.0,15-16
618,SPNIMM,6,33,1,1.0,15-16
618,SPNIMM,7,0,1,1.0,15-16
618,SPNIMM,8,2,1,1.0,15-16
449,GE,K,40,1,1.0,15-16
449,FB,K,11,1,1.0,15-16
449,GE,1,4,1,1.0,15-16
449,GE,2,2,1,1.0,15-16
449,GE,3,3,1,1.0,15-16
449,GE,4,0,1,1.0,15-16
449,GE,5,3,1,1.0,15-16
449,GE,6,6,1,1.0,15-16
449,GE,7,1,1,1.0,15-16
449,GE,8,1,1,1.0,15-16
632,GE,6,180,1,1.0,15-16
632,ED,6,1,1,1.0,15-16
632,MM,6,3,1,1.0,15-16
632,MS,6,1,1,1.0,15-16
632,GE,7,11,1,1.0,15-16
632,GE,8,2,1,1.0,15-16
529,GE,6,124,1,1.0,15-16
529,SPNIMM,6,70,1,1.0,15-16
529,MM,6,2,1,1.0,15-16
529,MS,6,2,1,1.0,15-16
529,NX,6,6,1,1.0,15-16
529,GE,7,7,1,1.0,15-16
529,NX,7,0,1,1.0,15-16
529,GE,8,2,1,1.0,15-16
529,MM,8,1,1,1.0,15-16
546,GE,6,136,1,1.0,15-16
546,MM,6,2,1,1.0,15-16
546,NX,6,7,1,1.0,15-16
546,SA,6,2,1,1.0,15-16
546,GE,7,1,1,1.0,15-16
546,MM,7,0,1,1.0,15-16
546,NX,7,1,1,1.0,15-16
546,GE,8,1,1,1.0,15-16
404,GE,6,573,1,1.0,15-16
404,AF,6,1,1,1.0,15-16
404,MM,6,12,1,1.0,15-16
404,MS,6,7,1,1.0,15-16
404,SA,6,5,1,1.0,15-16
404,GE,7,27,1,1.0,15-16
404,GE,8,13,1,1.0,15-16
607,GE,6,263,1,1.0,15-16
607,ED,6,1,1,1.0,15-16
607,CHNIMM,6,38,1,1.0,15-16
607,SPNIMM,6,52,1,1.0,15-16
607,MM,6,0,1,1.0,15-16
607,GE,7,10,1,1.0,15-16
607,SPNIMM,7,1,1,1.0,15-16
607,MM,7,0,1,1.0,15-16
607,GE,8,3,1,1.0,15-16
710,GE,6,77,1,1.0,15-16
710,MM,6,0,1,1.0,15-16
710,MS,6,0,1,1.0,15-16
710,GE,7,4,1,1.0,15-16
710,MM,7,0,1,1.0,15-16
710,GE,8,1,1,1.0,15-16
676,GE,K,151,1,1.0,15-16
676,MS,K,1,1,1.0,15-16
676,GE,1,7,1,1.0,15-16
676,GE,2,12,1,1.0,15-16
676,GE,3,14,1,1.0,15-16
676,GE,4,8,1,1.0,15-16
676,GE,5,11,1,1.0,15-16
676,GE,6,39,1,1.0,15-16
676,MM,6,0,1,1.0,15-16
676,GE,7,4,1,1.0,15-16
676,GE,8,6,1,1.0,15-16
634,GE,6,70,1,1.0,15-16
634,SPNIMM,6,56,1,1.0,15-16
634,MM,6,1,1,1.0,15-16
634,MS,6,0,1,1.0,15-16
634,GE,7,2,1,1.0,15-16
634,SPNIMM,7,1,1,1.0,15-16
634,GE,8,2,1,1.0,15-16
634,SPNIMM,8,0,1,1.0,15-16
634,MM,8,0,1,1.0,15-16
708,GE,6,150,1,1.0,15-16
708,MM,6,2,1,1.0,15-16
708,NX,6,2,1,1.0,15-16
708,GE,7,1,1,1.0,15-16
708,NX,7,1,1,1.0,15-16
708,GE,8,4,1,1.0,15-16
778,GE,6,484,1,1.0,15-16
778,DH,6,4,1,1.0,15-16
778,ED,6,2,1,1.0,15-16
778,JPN,6,20,1,1.0,15-16
778,MM,6,5,1,1.0,15-16
778,MS,6,1,1,1.0,15-16
778,GE,7,13,1,1.0,15-16
778,MM,7,1,1,1.0,15-16
778,GE,8,7,1,1.0,15-16
778,MM,8,0,1,1.0,15-16
797,GE,6,264,1,1.0,15-16
797,AF,6,0,1,1.0,15-16
797,CHNIMM,6,51,1,1.0,15-16
797,MM,6,7,1,1.0,15-16
797,MS,6,0,1,1.0,15-16
797,GE,7,12,1,1.0,15-16
797,CHNIMM,7,1,1,1.0,15-16
797,GE,8,5,1,1.0,15-16
868,GE,6,29,1,1.0,15-16
868,MM,6,3,1,1.0,15-16
868,MS,6,2,1,1.0,15-16
868,NX,6,0,1,1.0,15-16
485,CHNIMM,K,220,1,1.0,15-16
485,CHNIMM,1,23,1,1.0,15-16
485,CHNIMM,2,5,1,1.0,15-16
485,CHNIMM,3,9,1,1.0,15-16
485,CHNIMM,4,7,1,1.0,15-16
485,CHNIMM,5,7,1,1.0,15-16
485,CHNIMM,6,9,1,1.0,15-16
485,CHNIMM,7,1,1,1.0,15-16
413,GE,K,106,2,2.0,15-16
413,SA,K,1,2,2.0,15-16
413,GE,1,0,2,2.0,15-16
413,SA,1,0,2,2.0,15-16
413,GE,2,7,2,2.0,15-16
413,GE,3,6,2,2.0,15-16
413,GE,4,5,2,2.0,15-16
413,GE,5,4,2,2.0,15-16
420,GE,K,82,2,2.0,15-16
420,SPNIMM,K,90,2,2.0,15-16
420,MS,K,1,2,2.0,15-16
420,GE,1,3,2,2.0,15-16
420,SPNIMM,1,5,2,2.0,15-16
420,GE,2,5,2,2.0,15-16
420,SPNIMM,2,0,2,2.0,15-16
420,GE,3,5,2,2.0,15-16
420,SPNIMM,3,3,2,2.0,15-16
420,GE,4,6,2,2.0,15-16
420,SPNIMM,4,1,2,2.0,15-16
420,GE,5,0,2,2.0,15-16
420,SPNIMM,5,0,2,2.0,15-16
844,GE,K,25,2,2.0,15-16
435,GE,K,96,2,2.0,15-16
435,GE,1,3,2,2.0,15-16
435,GE,2,5,2,2.0,15-16
435,GE,3,3,2,2.0,15-16
435,GE,4,2,2,2.0,15-16
435,GE,5,1,2,2.0,15-16
845,GE,K,38,2,2.0,15-16
456,GE,K,18,2,2.0,15-16
456,SPN,K,11,2,2.0,15-16
456,GE,1,0,2,2.0,15-16
456,SPN,1,0,2,2.0,15-16
456,GE,2,0,2,2.0,15-16
456,SPN,2,1,2,2.0,15-16
456,SPN,3,0,2,2.0,15-16
456,GE,4,0,2,2.0,15-16
456,GE,5,0,2,2.0,15-16
456,SPN,5,0,2,2.0,15-16
625,GE,K,3,2,2.0,15-16
625,GE,1,0,2,2.0,15-16
625,GE,4,0,2,2.0,15-16
603,GE,K,9,2,2.0,15-16
603,TC,K,0,2,2.0,15-16
603,SPN,K,28,2,2.0,15-16
603,GE,1,0,2,2.0,15-16
603,SPN,1,0,2,2.0,15-16
603,GE,2,0,2,2.0,15-16
603,SPN,2,1,2,2.0,15-16
603,SPN,3,2,2,2.0,15-16
603,GE,4,0,2,2.0,15-16
603,SPN,4,0,2,2.0,15-16
603,SPN,5,1,2,2.0,15-16
872,GE,K,48,2,2.0,15-16
872,CHN,K,32,2,2.0,15-16
872,GE,1,2,2,2.0,15-16
872,CHN,1,0,2,2.0,15-16
872,GE,2,2,2,2.0,15-16
872,CHN,2,1,2,2.0,15-16
872,GE,3,1,2,2.0,15-16
872,GE,4,2,2,2.0,15-16
872,GE,5,0,2,2.0,15-16
476,NC,K,1,2,2.0,15-16
509,CHNIMM,K,68,2,2.0,15-16
509,CHNIMM,1,7,2,2.0,15-16
509,CHNIMM,2,1,2,2.0,15-16
478,GE,K,191,2,2.0,15-16
478,JPN,K,120,2,2.0,15-16
478,MM,K,4,2,2.0,15-16
478,GE,1,12,2,2.0,15-16
478,JPN,1,7,2,2.0,15-16
478,GE,2,10,2,2.0,15-16
478,JPN,2,4,2,2.0,15-16
478,GE,3,5,2,2.0,15-16
478,JPN,3,1,2,2.0,15-16
478,GE,4,5,2,2.0,15-16
478,JPN,4,4,2,2.0,15-16
478,GE,5,1,2,2.0,15-16
478,JPN,5,2,2,2.0,15-16
481,GE,K,10,2,2.0,15-16
481,SPN,K,17,2,2.0,15-16
481,GE,1,0,2,2.0,15-16
481,SPN,1,2,2,2.0,15-16
481,GE,3,0,2,2.0,15-16
481,SPN,3,0,2,2.0,15-16
481,GE,4,0,2,2.0,15-16
481,SPN,4,1,2,2.0,15-16
481,SPN,5,1,2,2.0,15-16
525,GE,K,8,2,2.0,15-16
525,GE,1,0,2,2.0,15-16
525,GE,2,1,2,2.0,15-16
525,GE,3,0,2,2.0,15-16
507,GE,K,9,2,2.0,15-16
507,MM,K,0,2,2.0,15-16
507,GE,1,0,2,2.0,15-16
507,GE,4,1,2,2.0,15-16
507,GE,5,0,2,2.0,15-16
849,GE,K,5,2,2.0,15-16
521,GE,K,9,2,2.0,15-16
521,GE,1,0,2,2.0,15-16
521,GE,3,0,2,2.0,15-16
521,GE,4,1,2,2.0,15-16
537,SPNIMM,K,72,2,2.0,15-16
537,MS,K,2,2,2.0,15-16
537,SPNIMM,1,4,2,2.0,15-16
537,SPNIMM,2,2,2,2.0,15-16
537,SPNIMM,3,4,2,2.0,15-16
537,SPNIMM,4,6,2,2.0,15-16
537,SPNIMM,5,2,2,2.0,15-16
539,GE,K,54,2,2.0,15-16
539,GE,1,2,2,2.0,15-16
539,GE,2,0,2,2.0,15-16
539,GE,3,4,2,2.0,15-16
539,GE,4,1,2,2.0,15-16
539,GE,5,0,2,2.0,15-16
680,GE,K,19,2,2.0,15-16
680,SPNIMM,K,24,2,2.0,15-16
680,GE,1,0,2,2.0,15-16
680,SPNIMM,1,0,2,2.0,15-16
680,GE,2,1,2,2.0,15-16
680,SPNIMM,2,0,2,2.0,15-16
680,ED,3,0,2,2.0,15-16
680,SPNIMM,3,0,2,2.0,15-16
680,GE,4,1,2,2.0,15-16
680,SPNIMM,4,0,2,2.0,15-16
680,SPNIMM,5,0,2,2.0,15-16
880,GE,K,21,2,2.0,15-16
562,GE,K,10,2,2.0,15-16
562,AF,K,1,2,2.0,15-16
562,CHNIMM,K,6,2,2.0,15-16
562,GE,1,0,2,2.0,15-16
562,CHNIMM,1,0,2,2.0,15-16
562,GE,2,1,2,2.0,15-16
562,CHNIMM,2,2,2,2.0,15-16
562,GE,3,0,2,2.0,15-16
562,CHNIMM,3,0,2,2.0,15-16
562,GE,4,1,2,2.0,15-16
562,CHN,4,1,2,2.0,15-16
562,GE,5,2,2,2.0,15-16
562,CHN,5,0,2,2.0,15-16
575,GE,K,30,2,2.0,15-16
575,SA,K,1,2,2.0,15-16
575,SPN,K,11,2,2.0,15-16
575,GE,1,3,2,2.0,15-16
575,SPN,1,0,2,2.0,15-16
575,GE,2,2,2,2.0,15-16
575,GE,3,3,2,2.0,15-16
575,SPN,3,2,2,2.0,15-16
575,GE,4,3,2,2.0,15-16
575,SPN,4,0,2,2.0,15-16
575,GE,5,0,2,2.0,15-16
589,GE,K,118,2,2.0,15-16
589,SA,K,2,2,2.0,15-16
589,GE,1,7,2,2.0,15-16
589,GE,2,7,2,2.0,15-16
589,GE,3,9,2,2.0,15-16
589,GE,4,2,2,2.0,15-16
589,GE,5,4,2,2.0,15-16
593,GE,K,11,2,2.0,15-16
593,SPN,K,16,2,2.0,15-16
593,GE,1,0,2,2.0,15-16
593,SPN,1,0,2,2.0,15-16
593,SPN,2,1,2,2.0,15-16
593,GE,3,1,2,2.0,15-16
593,SPN,3,1,2,2.0,15-16
593,GE,4,0,2,2.0,15-16
593,SPN,4,2,2,2.0,15-16
453,GE,K,11,2,2.0,15-16
453,SPNIMM,K,1,2,2.0,15-16
453,GE,1,0,2,2.0,15-16
453,SPNIMM,1,0,2,2.0,15-16
453,GE,3,0,2,2.0,15-16
865,GE,K,0,2,2.0,15-16
614,GE,K,20,2,2.0,15-16
614,CHN,K,8,2,2.0,15-16
614,MM,K,2,2,2.0,15-16
614,SPN,K,5,2,2.0,15-16
614,GE,1,2,2,2.0,15-16
614,CHN,1,1,2,2.0,15-16
614,SPN,1,0,2,2.0,15-16
614,GE,2,1,2,2.0,15-16
614,CHN,2,0,2,2.0,15-16
614,SPN,2,0,2,2.0,15-16
614,GE,3,1,2,2.0,15-16
614,CHN,3,1,2,2.0,15-16
614,GE,4,1,2,2.0,15-16
614,CHN,4,0,2,2.0,15-16
614,SPN,4,0,2,2.0,15-16
614,GE,5,0,2,2.0,15-16
614,CHN,5,0,2,2.0,15-16
644,GE,K,45,2,2.0,15-16
644,AF,K,2,2,2.0,15-16
644,GE,1,2,2,2.0,15-16
644,GE,2,2,2,2.0,15-16
644,GE,3,1,2,2.0,15-16
644,GE,4,0,2,2.0,15-16
644,GE,5,2,2,2.0,15-16
544,GE,K,44,2,2.0,15-16
544,MM,K,3,2,2.0,15-16
544,GE,1,1,2,2.0,15-16
544,GE,2,2,2,2.0,15-16
544,GE,3,0,2,2.0,15-16
544,GE,4,1,2,2.0,15-16
544,GE,5,0,2,2.0,15-16
664,GE,K,38,2,2.0,15-16
664,GE,1,2,2,2.0,15-16
664,GE,2,2,2,2.0,15-16
664,GE,3,0,2,2.0,15-16
664,GE,4,2,2,2.0,15-16
664,GE,5,1,2,2.0,15-16
670,GE,K,20,2,2.0,15-16
670,AF,K,4,2,2.0,15-16
670,GE,1,0,2,2.0,15-16
670,GE,2,1,2,2.0,15-16
670,GE,3,1,2,2.0,15-16
670,GE,4,1,2,2.0,15-16
670,GE,5,0,2,2.0,15-16
490,GE,K,29,2,2.0,15-16
490,CHN,K,11,2,2.0,15-16
490,GE,1,1,2,2.0,15-16
490,CHN,1,0,2,2.0,15-16
490,GE,2,1,2,2.0,15-16
490,CHN,2,3,2,2.0,15-16
490,GE,3,3,2,2.0,15-16
490,CHN,3,2,2,2.0,15-16
490,GE,4,2,2,2.0,15-16
490,CHN,4,0,2,2.0,15-16
490,GE,5,1,2,2.0,15-16
490,CHN,5,5,2,2.0,15-16
479,GE,K,156,2,2.0,15-16
479,KORIMM,K,26,2,2.0,15-16
479,GE,1,6,2,2.0,15-16
479,KORIMM,1,0,2,2.0,15-16
479,GE,2,4,2,2.0,15-16
479,KORIMM,2,0,2,2.0,15-16
479,GE,3,3,2,2.0,15-16
479,GE,4,1,2,2.0,15-16
479,GE,5,1,2,2.0,15-16
479,GE,6,36,2,2.0,15-16
479,GE,7,4,2,2.0,15-16
479,GE,8,2,2,2.0,15-16
691,GE,K,12,2,2.0,15-16
691,FB,K,3,2,2.0,15-16
691,SPN,K,5,2,2.0,15-16
691,GE,1,0,2,2.0,15-16
691,SPN,1,1,2,2.0,15-16
691,GE,2,2,2,2.0,15-16
691,FB,2,0,2,2.0,15-16
691,SPN,2,0,2,2.0,15-16
691,GE,3,1,2,2.0,15-16
691,SPN,3,0,2,2.0,15-16
691,GE,4,0,2,2.0,15-16
691,SPN,4,0,2,2.0,15-16
691,SPN,5,0,2,2.0,15-16
830,GE,K,4,2,2.0,15-16
830,GE,1,0,2,2.0,15-16
714,SPNIMM,K,39,2,2.0,15-16
714,SPNIMM,1,1,2,2.0,15-16
714,SPNIMM,2,1,2,2.0,15-16
714,SPNIMM,3,1,2,2.0,15-16
714,SPNIMM,4,0,2,2.0,15-16
714,SPNIMM,5,2,2,2.0,15-16
549,GE,K,3,2,2.0,15-16
549,CHN,K,0,2,2.0,15-16
549,GE,1,0,2,2.0,15-16
549,GE,2,1,2,2.0,15-16
549,CHN,3,1,2,2.0,15-16
549,GE,4,0,2,2.0,15-16
549,CHN,4,1,2,2.0,15-16
549,GE,5,1,2,2.0,15-16
549,CHN,5,0,2,2.0,15-16
718,GE,K,57,2,2.0,15-16
718,GE,1,3,2,2.0,15-16
718,GE,2,2,2,2.0,15-16
718,GE,3,1,2,2.0,15-16
718,GE,4,0,2,2.0,15-16
718,GE,5,1,2,2.0,15-16
704,GE,K,7,2,2.0,15-16
505,GE,K,8,2,2.0,15-16
505,GE,1,0,2,2.0,15-16
505,GE,2,2,2,2.0,15-16
505,GE,3,0,2,2.0,15-16
505,GE,4,0,2,2.0,15-16
505,GE,5,0,2,2.0,15-16
722,GE,K,73,2,2.0,15-16
722,MM,K,2,2,2.0,15-16
722,GE,1,1,2,2.0,15-16
722,GE,2,2,2,2.0,15-16
722,GE,3,4,2,2.0,15-16
722,GE,4,1,2,2.0,15-16
722,GE,5,0,2,2.0,15-16
724,GE,K,0,2,2.0,15-16
724,NS,K,0,2,2.0,15-16
729,GE,K,64,2,2.0,15-16
729,CHN,K,15,2,2.0,15-16
729,SPNIMM,K,46,2,2.0,15-16
729,GE,1,0,2,2.0,15-16
729,CHN,1,0,2,2.0,15-16
729,SPNIMM,1,5,2,2.0,15-16
729,GE,2,3,2,2.0,15-16
729,CHN,2,1,2,2.0,15-16
729,SPNIMM,2,3,2,2.0,15-16
729,GE,3,2,2,2.0,15-16
729,CHN,3,0,2,2.0,15-16
729,SPNIMM,3,5,2,2.0,15-16
729,GE,4,2,2,2.0,15-16
729,CHN,4,1,2,2.0,15-16
729,SPNIMM,4,5,2,2.0,15-16
729,GE,5,3,2,2.0,15-16
729,CHN,5,0,2,2.0,15-16
729,SPNIMM,5,1,2,2.0,15-16
814,GE,K,24,2,2.0,15-16
814,GE,1,0,2,2.0,15-16
814,GE,2,1,2,2.0,15-16
814,GE,3,0,2,2.0,15-16
814,GE,5,2,2,2.0,15-16
723,GE,K,31,2,2.0,15-16
723,CHN,K,2,2,2.0,15-16
723,SPN,K,20,2,2.0,15-16
723,GE,1,3,2,2.0,15-16
723,SPN,1,2,2,2.0,15-16
723,GE,2,0,2,2.0,15-16
723,SPN,2,1,2,2.0,15-16
723,GE,3,1,2,2.0,15-16
723,CHN,3,0,2,2.0,15-16
723,SPN,3,0,2,2.0,15-16
723,GE,4,2,2,2.0,15-16
723,GE,5,0,2,2.0,15-16
723,CHN,5,0,2,2.0,15-16
650,GE,K,4,2,2.0,15-16
650,SPN,K,7,2,2.0,15-16
650,GE,1,1,2,2.0,15-16
650,GE,2,0,2,2.0,15-16
650,SPN,2,0,2,2.0,15-16
650,GE,3,0,2,2.0,15-16
650,GE,4,0,2,2.0,15-16
650,SPN,4,1,2,2.0,15-16
735,GE,K,43,2,2.0,15-16
735,GE,1,1,2,2.0,15-16
735,GE,2,1,2,2.0,15-16
735,GE,3,3,2,2.0,15-16
735,GE,4,0,2,2.0,15-16
735,GE,5,0,2,2.0,15-16
752,GE,K,64,2,2.0,15-16
746,GE,K,15,2,2.0,15-16
746,MNDIMM,K,30,2,2.0,15-16
746,GE,1,0,2,2.0,15-16
746,MNDIMM,1,0,2,2.0,15-16
746,GE,2,0,2,2.0,15-16
746,MNDIMM,2,2,2,2.0,15-16
746,GE,3,1,2,2.0,15-16
746,MNDIMM,3,0,2,2.0,15-16
746,GE,4,0,2,2.0,15-16
746,MNDIMM,4,0,2,2.0,15-16
746,GE,5,1,2,2.0,15-16
746,MNDIMM,5,0,2,2.0,15-16
638,GE,K,15,2,2.0,15-16
638,CHN,K,24,2,2.0,15-16
638,GE,1,1,2,2.0,15-16
638,CHN,1,1,2,2.0,15-16
638,GE,2,1,2,2.0,15-16
638,CHN,2,1,2,2.0,15-16
638,GE,3,3,2,2.0,15-16
638,CHN,3,0,2,2.0,15-16
638,GE,4,2,2,2.0,15-16
638,CHN,4,0,2,2.0,15-16
638,GE,5,1,2,2.0,15-16
638,CHN,5,6,2,2.0,15-16
786,GE,K,11,2,2.0,15-16
786,JPN,K,9,2,2.0,15-16
786,MM,K,1,2,2.0,15-16
786,GE,1,0,2,2.0,15-16
786,JPN,1,1,2,2.0,15-16
786,GE,2,1,2,2.0,15-16
786,JPN,2,0,2,2.0,15-16
786,GE,3,0,2,2.0,15-16
786,JPN,5,0,2,2.0,15-16
569,GE,K,106,2,2.0,15-16
569,MM,K,2,2,2.0,15-16
569,GE,1,3,2,2.0,15-16
569,GE,2,5,2,2.0,15-16
569,MM,2,0,2,2.0,15-16
569,GE,3,1,2,2.0,15-16
569,GE,4,1,2,2.0,15-16
569,GE,5,1,2,2.0,15-16
875,GE,K,32,2,2.0,15-16
790,GE,K,30,2,2.0,15-16
790,GE,1,0,2,2.0,15-16
790,GE,2,0,2,2.0,15-16
790,GE,3,0,2,2.0,15-16
790,GE,4,0,2,2.0,15-16
890,GE,K,13,2,2.0,15-16
760,GE,K,16,2,2.0,15-16
760,SPNIMM,K,14,2,2.0,15-16
760,MM,K,3,2,2.0,15-16
760,GE,1,0,2,2.0,15-16
760,SPNIMM,1,2,2,2.0,15-16
760,GE,2,0,2,2.0,15-16
760,SPNIMM,2,0,2,2.0,15-16
760,GE,3,0,2,2.0,15-16
760,SPNIMM,3,1,2,2.0,15-16
760,GE,4,0,2,2.0,15-16
760,SPNIMM,4,3,2,2.0,15-16
760,GE,5,0,2,2.0,15-16
760,SPNIMM,5,1,2,2.0,15-16
760,GE,6,11,2,2.0,15-16
760,SPNIMM,6,8,2,2.0,15-16
760,GE,7,0,2,2.0,15-16
760,GE,8,1,2,2.0,15-16
895,GE,K,38,2,2.0,15-16
796,GE,K,117,2,2.0,15-16
796,GE,1,7,2,2.0,15-16
796,GE,2,7,2,2.0,15-16
796,GE,3,10,2,2.0,15-16
796,GE,4,3,2,2.0,15-16
796,GE,5,6,2,2.0,15-16
796,GE,6,52,2,2.0,15-16
796,GE,7,4,2,2.0,15-16
796,GE,8,5,2,2.0,15-16
493,GE,K,12,2,2.0,15-16
493,GE,1,0,2,2.0,15-16
493,GE,2,0,2,2.0,15-16
493,GE,3,1,2,2.0,15-16
493,GE,4,1,2,2.0,15-16
493,GE,5,0,2,2.0,15-16
493,GE,6,16,2,2.0,15-16
493,GE,7,2,2,2.0,15-16
493,GE,8,0,2,2.0,15-16
816,GE,K,10,2,2.0,15-16
816,MS,K,0,2,2.0,15-16
816,SPN,K,16,2,2.0,15-16
816,GE,1,0,2,2.0,15-16
816,SPN,1,1,2,2.0,15-16
816,GE,2,0,2,2.0,15-16
816,SPN,3,0,2,2.0,15-16
816,SPN,5,0,2,2.0,15-16
879,GE,K,29,2,2.0,15-16
656,GE,K,8,2,2.0,15-16
656,SPN,K,7,2,2.0,15-16
656,GE,1,0,2,2.0,15-16
656,SPN,1,2,2,2.0,15-16
656,GE,3,0,2,2.0,15-16
656,SPN,3,0,2,2.0,15-16
820,GE,K,7,2,2.0,15-16
820,GE,1,0,2,2.0,15-16
820,GE,5,0,2,2.0,15-16
823,GE,K,84,2,2.0,15-16
823,AF,K,0,2,2.0,15-16
823,GE,1,2,2,2.0,15-16
823,GE,2,3,2,2.0,15-16
823,GE,3,6,2,2.0,15-16
823,GE,4,3,2,2.0,15-16
823,GE,5,1,2,2.0,15-16
488,GE,K,65,2,2.0,15-16
488,GE,1,6,2,2.0,15-16
488,GE,2,2,2,2.0,15-16
488,GE,3,3,2,2.0,15-16
488,GE,4,1,2,2.0,15-16
488,GE,5,2,2,2.0,15-16
834,GE,K,26,2,2.0,15-16
834,CHN,K,7,2,2.0,15-16
834,SPN,K,0,2,2.0,15-16
834,GE,1,0,2,2.0,15-16
834,CHN,1,0,2,2.0,15-16
834,GE,2,1,2,2.0,15-16
834,CHN,2,0,2,2.0,15-16
834,GE,3,0,2,2.0,15-16
834,CHN,3,0,2,2.0,15-16
834,SPN,3,0,2,2.0,15-16
834,GE,4,0,2,2.0,15-16
834,CHN,4,0,2,2.0,15-16
834,SPN,4,0,2,2.0,15-16
834,GE,5,0,2,2.0,15-16
834,CHN,5,1,2,2.0,15-16
838,GE,K,9,2,2.0,15-16
838,MNDIMM,K,19,2,2.0,15-16
838,SA,K,1,2,2.0,15-16
838,GE,1,1,2,2.0,15-16
838,MNDIMM,1,1,2,2.0,15-16
838,GE,2,0,2,2.0,15-16
838,MNDIMM,2,2,2,2.0,15-16
838,GE,3,0,2,2.0,15-16
838,MNDIMM,3,1,2,2.0,15-16
838,MNDIMM,4,1,2,2.0,15-16
838,MNDIMM,5,1,2,2.0,15-16
782,GE,K,50,2,2.0,15-16
782,MM,K,3,2,2.0,15-16
782,GE,1,2,2,2.0,15-16
782,GE,2,2,2,2.0,15-16
782,GE,3,3,2,2.0,15-16
782,GE,4,5,2,2.0,15-16
782,GE,5,3,2,2.0,15-16
882,GE,K,0,2,2.0,15-16
882,MM,K,0,2,2.0,15-16
874,GE,K,6,2,2.0,15-16
842,GE,K,56,2,2.0,15-16
842,MS,K,0,2,2.0,15-16
842,GE,1,1,2,2.0,15-16
842,GE,2,2,2,2.0,15-16
842,GE,3,0,2,2.0,15-16
842,GE,4,2,2,2.0,15-16
842,GE,5,3,2,2.0,15-16
750,GE,K,112,2,2.0,15-16
750,SA,K,3,2,2.0,15-16
750,GE,1,1,2,2.0,15-16
750,SA,1,1,2,2.0,15-16
750,GE,2,3,2,2.0,15-16
750,GE,3,8,2,2.0,15-16
750,GE,4,5,2,2.0,15-16
750,GE,5,5,2,2.0,15-16
848,GE,K,24,2,2.0,15-16
848,CHN,K,9,2,2.0,15-16
848,GE,1,3,2,2.0,15-16
848,GE,2,1,2,2.0,15-16
848,CHN,2,0,2,2.0,15-16
848,GE,3,1,2,2.0,15-16
848,CHN,3,0,2,2.0,15-16
848,GE,4,0,2,2.0,15-16
848,CHN,4,0,2,2.0,15-16
848,GE,5,1,2,2.0,15-16
848,CHN,5,0,2,2.0,15-16
513,GE,K,46,2,2.0,15-16
513,CHN,K,15,2,2.0,15-16
513,SPN,K,10,2,2.0,15-16
513,GE,1,2,2,2.0,15-16
513,CHN,1,1,2,2.0,15-16
513,SPN,1,0,2,2.0,15-16
513,GE,2,3,2,2.0,15-16
513,CHN,2,0,2,2.0,15-16
513,SPN,2,0,2,2.0,15-16
513,GE,3,0,2,2.0,15-16
513,CHN,3,0,2,2.0,15-16
513,SPN,3,0,2,2.0,15-16
513,GE,4,5,2,2.0,15-16
513,CHN,4,0,2,2.0,15-16
513,SPN,4,0,2,2.0,15-16
